iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
520,6389760,355.6,-6.1499,0.623,27.0,0.465379,9.48383,52.713288,3.853642,0.0,1e-05,18461.0,98
530,6512640,362.1,-6.1625,0.64,27.3,0.453355,9.61759,52.716624,3.968519,0.0,1e-05,18661.0,98
540,6635520,369.0,-6.1554,0.631,27.3,0.428548,9.930406,52.71921,3.751136,0.0,1e-05,17835.0,98
550,6758400,375.9,-6.154,0.6162,27.1,0.433526,9.402446,52.72231,3.685165,0.0,1e-05,17976.0,98
560,6881280,383.1,-6.1427,0.6744,26.7,0.409694,9.684744,52.724788,3.70841,0.0,1e-05,17083.0,98
570,7004160,389.7,-6.1423,0.6286,27.1,0.639465,9.667356,52.728456,4.02073,0.0,1e-05,18513.0,98
580,7127040,396.3,-6.1413,0.6328,27.1,0.4495,9.429167,52.731959,3.788118,0.0,1e-05,18610.0,98
590,7249920,402.9,-6.1426,0.6349,27.2,0.512151,9.4121,52.735518,3.973762,0.0,1e-05,18505.0,98
600,7372800,409.6,-6.1375,0.6075,27.0,0.583385,9.281788,52.738965,4.050194,0.0,1e-05,18477.0,98
610,7495680,417.0,-6.1326,0.6683,26.7,0.478188,9.345163,52.742079,3.812541,0.0,1e-05,16653.0,98
620,7618560,423.6,-6.131,0.6154,26.9,0.481797,9.546682,52.745804,3.882125,0.0,1e-05,18588.0,98
630,7741440,430.2,-6.1447,0.6362,27.1,0.443043,9.734508,52.749513,4.109808,0.0,1e-05,18518.0,98
640,7864320,436.9,-6.1334,0.624,27.1,0.471095,9.944518,52.751909,3.810553,0.0,1e-05,18495.0,98
650,7987200,443.5,-6.1336,0.6359,27.2,0.452769,9.819246,52.755223,3.702103,0.0,1e-05,18501.0,98
660,8110080,450.7,-6.1148,0.6622,26.6,0.440114,9.754948,52.757919,3.751006,0.0,1e-05,17119.0,98
670,8232960,457.3,-6.1533,0.6511,27.3,0.434454,10.077057,52.760507,4.386042,0.0,1e-05,18634.0,98
680,8355840,463.9,-6.1515,0.6229,27.3,0.655734,9.638461,52.763664,4.020372,0.0,1e-05,18545.0,98
690,8478720,470.6,-6.1506,0.6333,27.4,0.39728,9.836965,52.767037,4.824934,0.0,1e-05,18228.0,98
700,8601600,477.3,-6.1551,0.6318,27.4,0.437848,9.719586,52.769941,3.744271,0.0,1e-05,18557.0,98
710,8724480,484.5,-6.117,0.6673,26.8,0.449854,10.163144,52.772946,3.84742,0.0,1e-05,17039.0,98
720,8847360,491.1,-6.1358,0.6204,27.3,0.450471,10.115712,52.775537,3.741292,0.0,1e-05,18434.0,98
730,8970240,497.8,-6.1426,0.6268,27.3,0.44575,10.175179,52.778496,3.778409,0.0,1e-05,18544.0,98
740,9093120,504.4,-6.1412,0.6162,27.3,0.420745,10.015272,52.782224,3.927017,0.0,1e-05,18576.0,98
750,9216000,511.0,-6.1362,0.6263,27.3,0.430001,9.728657,52.785275,3.774147,0.0,1e-05,18577.0,98
760,9338880,518.2,-6.1144,0.6723,26.8,0.586783,9.92283,52.787883,4.35776,0.0,1e-05,17037.0,98
770,9461760,524.9,-6.1315,0.6132,27.3,0.478991,10.160992,52.790947,4.163508,0.0,1e-05,18434.0,98
780,9584640,531.6,-6.1282,0.6322,27.4,0.376678,10.228805,52.793813,3.669033,0.0,1e-05,18294.0,98
790,9707520,538.2,-6.1296,0.6087,27.3,0.469645,10.140839,52.796397,3.72877,0.0,1e-05,18484.0,98
800,9830400,544.9,-6.1116,0.5959,27.2,0.451687,9.493395,52.798822,3.726149,0.0,1e-05,18552.0,98
810,9953280,552.1,-6.0768,0.6394,26.5,0.474498,9.712645,52.80129,3.876928,0.0,1e-05,17033.0,98
