iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
360,6414336,244.2,-6.0088,0.6378,29.6,0.473814,9.820631,52.727779,4.335353,0.0,1e-05,16977.0,99
370,6537216,250.6,-6.1132,0.4975,30.9,0.416756,9.988089,52.730453,21.603498,0.0,1e-05,19005.0,99
380,6660096,257.1,-6.1176,0.5065,31.0,0.401674,10.051221,52.732887,4.486353,0.0,1e-05,18993.0,99
390,6782976,263.6,-6.1134,0.5049,30.9,0.432439,9.944474,52.735888,4.2971,0.0,1e-05,18988.0,99
400,6905856,270.0,-6.1148,0.5004,31.0,0.406895,9.666105,52.739509,4.13719,0.0,1e-05,19041.0,99
410,7028736,277.2,-6.0753,0.6401,30.6,0.470203,10.323937,52.741897,4.398502,0.0,1e-05,17230.0,99
420,7151616,283.6,-6.1278,0.516,31.1,0.372829,9.805612,52.745315,4.192967,0.0,1e-05,18990.0,99
430,7274496,290.1,-6.1172,0.5022,31.1,0.432156,9.408557,52.748691,4.262939,0.0,1e-05,19075.0,99
440,7397376,296.5,-6.129,0.5376,31.2,0.423435,9.411438,52.751896,4.29554,0.0,1e-05,18993.0,99
450,7520256,303.1,-6.1228,0.5223,31.1,0.389241,9.955101,52.755206,4.850048,0.0,1e-05,18635.0,99
460,7643136,310.3,-6.0378,0.642,30.1,0.418953,9.765547,52.757558,4.362396,0.0,1e-05,17105.0,99
470,7766016,316.8,-6.1255,0.5249,31.3,0.412762,10.009103,52.761006,4.176809,0.0,1e-05,18995.0,99
480,7888896,323.3,-6.121,0.5119,31.2,0.462536,10.294909,52.764544,4.237574,0.0,1e-05,19028.0,99
490,8011776,329.7,-6.1345,0.5197,31.5,0.465006,9.971075,52.767318,4.294341,0.0,1e-05,18952.0,99
500,8134656,336.4,-6.1332,0.5269,31.5,0.36374,9.966469,52.769964,4.092624,0.0,1e-05,18525.0,99
510,8257536,343.5,-6.024,0.6666,30.2,0.398878,10.144375,52.77214,4.201418,0.0,1e-05,17240.0,99
520,8380416,349.9,-6.1179,0.5113,31.4,0.406782,9.773968,52.775186,4.201667,0.0,1e-05,19048.0,99
530,8503296,356.4,-6.1251,0.5214,31.4,0.456692,10.184691,52.77715,4.358002,0.0,1e-05,19003.0,99
540,8626176,362.9,-6.1421,0.5608,31.7,0.412712,10.654944,52.7801,4.055942,0.0,1e-05,19019.0,99
550,8749056,369.4,-6.1313,0.5544,31.6,0.572196,10.58118,52.782621,4.40682,0.0,1e-05,18964.0,99
560,8871936,376.5,-6.0759,0.6505,31.0,0.353746,10.275345,52.784911,4.0693,0.0,1e-05,17276.0,99
