iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,9.3,-12.9402,2.6972,30.8,-0.027008,9.947628,52.562737,0.020051,0.0,2.6337448559670777e-05,13225.0,53
20,245760,17.1,-12.8927,2.7379,31.0,-0.034363,4.77908,52.621058,0.016496,0.0,2.6337448559670777e-05,15743.0,53
30,368640,24.9,-12.7425,2.7367,30.7,-0.03569,3.063647,52.679596,0.015935,0.0,2.6337448559670777e-05,15671.0,53
40,491520,32.8,-12.5295,2.7566,30.3,-0.034529,2.472327,52.745457,0.015469,0.0,2.6337448559670777e-05,15591.0,53
50,614400,40.8,-12.2574,2.7426,29.6,-0.035541,2.048388,52.807156,0.015472,0.0,2.6337448559670777e-05,15329.0,53
60,737280,49.5,-11.6955,2.7896,27.9,-0.04359,1.7045,52.868942,0.01758,0.0,2.6337448559670777e-05,14212.0,53
70,860160,57.4,-11.498,2.6466,27.6,-0.044733,1.452948,52.935978,0.016424,0.0,2.6337448559670777e-05,15485.0,53
80,983040,65.4,-10.757,2.4116,25.3,-0.044256,1.065826,52.996659,0.01781,0.0,2.6337448559670777e-05,15405.0,53
90,1105920,73.4,-10.0623,2.0536,22.9,-0.043132,0.815271,53.067601,0.017853,0.0,2.6337448559670777e-05,15268.0,53
100,1228800,81.6,-9.5509,1.69,21.2,-0.033563,0.642935,53.131217,0.015431,0.0,2.6337448559670777e-05,15138.0,53
110,1351680,90.4,-9.2185,1.7035,20.2,-0.042916,0.497143,53.184896,0.017045,0.0,2.6337448559670777e-05,13900.0,53
120,1474560,98.5,-8.8534,1.231,19.3,-0.041636,0.415582,53.24391,0.01748,0.0,2.6337448559670777e-05,15104.0,53
130,1597440,106.8,-8.6107,1.1332,18.9,-0.04005,0.346469,53.307104,0.017394,0.0,2.6337448559670777e-05,14800.0,53
140,1720320,115.0,-8.4091,1.0852,18.6,-0.041323,0.2757,53.368603,0.017205,0.0,2.6337448559670777e-05,15004.0,53
150,1843200,123.2,-8.1955,0.9,18.2,-0.039786,0.229187,53.429818,0.017851,0.0,2.6337448559670777e-05,15004.0,53
160,1966080,132.2,-8.0256,1.0,17.9,-0.032273,0.164533,53.487047,0.015785,0.0,2.6337448559670777e-05,13732.0,53
170,2088960,140.4,-7.8123,0.7625,17.7,-0.037142,0.143214,53.551125,0.016515,0.0,2.6337448559670777e-05,14930.0,53
180,2211840,148.6,-7.647,0.68,17.5,-0.03878,0.121471,53.614579,0.016552,0.0,2.6337448559670777e-05,14918.0,53
190,2334720,156.9,-7.4855,0.5905,17.3,-0.039445,0.097353,53.67441,0.016412,0.0,2.6337448559670777e-05,14944.0,53
200,2457600,165.2,-7.3726,0.6097,17.3,-0.037744,0.088891,53.729666,0.017027,0.0,2.6337448559670777e-05,14662.0,53
210,2580480,174.2,-7.2547,0.7072,17.1,-0.034328,0.078368,53.789275,0.015964,0.0,2.6337448559670777e-05,13660.0,53
220,2703360,182.5,-7.0937,0.5051,17.0,-0.036797,0.056087,53.835996,0.015801,0.0,2.6337448559670777e-05,14867.0,53
230,2826240,190.8,-6.9632,0.4521,16.8,-0.03574,0.049272,53.884521,0.015686,0.0,2.6337448559670777e-05,14800.0,53
240,2949120,199.0,-6.8269,0.4045,16.7,-0.034732,0.039205,53.919816,0.016468,0.0,2.6337448559670777e-05,14924.0,53
250,3072000,207.3,-6.713,0.4088,16.7,-0.034561,0.036165,53.958265,0.015209,0.0,2.6337448559670777e-05,14873.0,53
260,3194880,216.3,-6.6491,0.6167,16.7,-0.034723,0.03279,54.004318,0.015127,0.0,2.6337448559670777e-05,13641.0,53
270,3317760,224.7,-6.4854,0.3436,16.5,-0.033349,0.026974,54.027522,0.013989,0.0,2.6337448559670777e-05,14608.0,53
280,3440640,233.0,-6.3875,0.3294,16.5,-0.032536,0.026614,54.045782,0.014446,0.0,2.6337448559670777e-05,14897.0,53
290,3563520,241.2,-6.2696,0.2809,16.4,-0.031097,0.02262,54.060319,0.013542,0.0,2.6337448559670777e-05,14847.0,53
300,3686400,249.5,-6.1692,0.2851,16.4,-0.03047,0.023208,54.076781,0.013964,0.0,2.6337448559670777e-05,14888.0,53
310,3809280,258.5,-6.1054,0.4624,16.3,-0.031296,0.018127,54.092663,0.013922,0.0,2.6337448559670777e-05,13660.0,53
320,3932160,266.8,-5.9786,0.2535,16.3,-0.028812,0.014924,54.109309,0.01339,0.0,2.6337448559670777e-05,14834.0,53
330,4055040,275.0,-5.8859,0.2324,16.2,-0.03115,0.011704,54.118284,0.013518,0.0,2.6337448559670777e-05,14893.0,53
340,4177920,283.3,-5.808,0.2161,16.2,-0.028185,0.016147,54.132595,0.014,0.0,2.6337448559670777e-05,14901.0,53
350,4300800,291.5,-5.7251,0.2182,16.1,-0.028645,0.009285,54.123171,0.013334,0.0,2.6337448559670777e-05,14922.0,53
360,4423680,300.5,-5.6952,0.4019,16.1,-0.02834,0.008708,54.124332,0.012854,0.0,2.6337448559670777e-05,13729.0,53
370,4546560,308.7,-5.5961,0.1817,16.1,-0.027286,0.007307,54.108665,0.012803,0.0,2.6337448559670777e-05,14950.0,53
380,4669440,317.5,-5.5349,0.1797,16.1,-0.02593,0.007943,54.097915,0.012997,0.0,2.6337448559670777e-05,13906.0,53
390,4792320,326.0,-5.4773,0.1792,16.1,-0.025867,0.006176,54.085969,0.012452,0.0,2.6337448559670777e-05,14414.0,53
400,4915200,334.2,-5.4225,0.1639,16.1,-0.025238,0.007634,54.059272,0.011514,0.0,2.6337448559670777e-05,14979.0,53
