iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,9.9,-5.8332,0.354,37.9,0.216051,3.149696,52.544771,0.49101,0.0,1e-05,12379.0,187
20,245760,17.9,-5.8361,0.3438,37.6,0.215456,3.089671,52.5498,0.521272,0.0,1e-05,15501.0,187
30,368640,25.8,-5.8342,0.3505,37.3,0.232802,3.215887,52.55484,0.585357,0.0,1e-05,15480.0,187
40,491520,33.7,-5.8254,0.3228,37.2,0.228474,3.306245,52.559763,0.621682,0.0,1e-05,15524.0,187
50,614400,41.7,-5.84,0.3489,37.0,0.236234,3.508005,52.564705,0.722218,0.0,1e-05,15455.0,187
60,737280,51.1,-5.7415,0.4645,35.0,0.247206,3.590403,52.569462,0.801498,0.0,1e-05,13011.0,187
70,860160,59.1,-5.8168,0.3259,36.0,0.231784,3.817564,52.574218,0.905258,0.0,1e-05,15455.0,187
80,983040,67.0,-5.8347,0.3309,35.9,0.254099,4.029795,52.578944,1.050837,0.0,1e-05,15461.0,187
90,1105920,75.0,-5.8281,0.3208,35.2,0.242163,4.161468,52.583287,1.190526,0.0,1e-05,15428.0,187
100,1228800,83.1,-5.8316,0.329,34.5,0.267581,4.457096,52.58701,1.519378,0.0,1e-05,15117.0,187
110,1351680,92.4,-5.7702,0.474,32.6,0.276204,4.929815,52.59079,1.665075,0.0,1e-05,13170.0,187
120,1474560,100.4,-5.8647,0.3361,33.3,0.274602,5.350071,52.594401,1.861963,0.0,1e-05,15397.0,187
130,1597440,108.4,-5.8642,0.3352,32.0,0.315159,6.047856,52.598034,2.748981,0.0,1e-05,15378.0,187
140,1720320,116.4,-5.8685,0.3432,30.9,0.326142,6.516437,52.600925,2.360811,0.0,1e-05,15326.0,187
150,1843200,124.4,-5.8634,0.3531,30.0,0.349766,7.536508,52.603949,2.747946,0.0,1e-05,15315.0,187
160,1966080,133.6,-5.7513,0.4958,27.8,0.350414,9.256842,52.607674,2.960186,0.0,1e-05,13445.0,187
170,2088960,141.7,-5.8265,0.375,27.8,0.409792,10.780388,52.612134,3.293468,0.0,1e-05,15084.0,187
180,2211840,149.9,-5.8373,0.3903,27.3,0.412756,12.093127,52.617543,3.530067,0.0,1e-05,15120.0,187
190,2334720,158.0,-5.8947,0.4092,27.2,0.360653,12.166824,52.624143,3.475128,0.0,1e-05,15058.0,187
200,2457600,166.2,-5.9394,0.4099,27.3,0.476594,11.131644,52.631268,3.726208,0.0,1e-05,15086.0,187
210,2580480,175.7,-5.9359,0.5433,27.5,0.374841,10.810478,52.637341,3.745646,0.0,1e-05,12926.0,187
220,2703360,183.8,-5.9622,0.4112,27.4,0.379098,9.651378,52.644528,3.739768,0.0,1e-05,15034.0,187
230,2826240,192.0,-5.9843,0.4078,27.6,0.476469,9.08962,52.651248,4.231202,0.0,1e-05,15129.0,187
240,2949120,200.1,-5.9901,0.4062,27.7,0.40031,8.846004,52.656946,3.87591,0.0,1e-05,15132.0,187
250,3072000,208.2,-5.9954,0.4026,27.8,0.373988,8.279751,52.662765,3.825768,0.0,1e-05,15133.0,187
260,3194880,217.2,-5.9843,0.5466,27.8,0.356049,8.368672,52.668485,3.900708,0.0,1e-05,13648.0,187
270,3317760,225.3,-6.0093,0.399,27.9,0.366958,7.941715,52.674603,4.005651,0.0,1e-05,15196.0,187
280,3440640,233.5,-6.0256,0.4036,28.0,0.358419,6.885436,52.681143,3.946641,0.0,1e-05,14994.0,187
290,3563520,241.6,-6.0256,0.4053,28.0,0.393057,7.289462,52.687517,4.179953,0.0,1e-05,15163.0,187
300,3686400,249.7,-6.0361,0.4004,28.1,0.400319,7.003692,52.692888,4.104579,0.0,1e-05,15237.0,187
310,3809280,258.6,-5.9818,0.5457,27.6,0.367617,7.084478,52.697419,4.247681,0.0,1e-05,13674.0,187
320,3932160,266.8,-6.0336,0.4066,28.0,0.400597,6.811529,52.70239,4.66815,0.0,1e-05,15116.0,187
330,4055040,274.9,-6.019,0.3983,27.9,0.616652,6.650444,52.70775,4.828026,0.0,1e-05,15165.0,187
340,4177920,283.0,-5.9964,0.4001,27.9,0.413003,6.398656,52.713532,4.263547,0.0,1e-05,15170.0,187
350,4300800,291.0,-5.9878,0.3994,27.8,0.413933,6.216428,52.719087,4.347723,0.0,1e-05,15221.0,187
360,4423680,300.2,-6.0158,0.5246,28.5,0.367675,6.438047,52.723091,4.279487,0.0,1e-05,13492.0,187
370,4546560,308.2,-5.9826,0.4027,27.8,0.357701,6.131008,52.728562,4.349896,0.0,1e-05,15211.0,187
380,4669440,316.3,-5.9568,0.3862,27.6,0.368479,5.544364,52.733007,4.185928,0.0,1e-05,15152.0,187
390,4792320,324.6,-5.9413,0.3939,27.4,0.36078,5.526518,52.7384,4.336727,0.0,1e-05,14895.0,187
400,4915200,332.7,-5.9207,0.3932,27.5,0.511493,5.455673,52.743651,4.398333,0.0,1e-05,15074.0,187
410,5038080,341.7,-5.7989,0.5346,26.2,0.348036,5.225507,52.747555,4.360205,0.0,1e-05,13649.0,187
420,5160960,349.8,-5.8859,0.3968,27.3,0.371447,5.190478,52.752913,4.475828,0.0,1e-05,15212.0,187
430,5283840,358.0,-5.8543,0.3933,27.0,0.438919,4.908264,52.757821,4.403027,0.0,1e-05,15096.0,187
440,5406720,366.1,-5.8516,0.3915,27.1,0.426169,4.596256,52.762041,4.145743,0.0,1e-05,15154.0,187
450,5529600,374.2,-5.8464,0.3899,27.0,2.043814,4.439216,52.766744,9.13213,0.0,1e-05,15117.0,187
460,5652480,383.4,-5.7842,0.5101,26.6,0.45804,4.695387,52.770466,4.306395,0.0,1e-05,13417.0,187
470,5775360,391.5,-5.8135,0.3846,26.9,0.368199,4.426208,52.776245,4.137651,0.0,1e-05,15112.0,187
480,5898240,399.6,-5.8112,0.3982,26.8,0.429597,4.161079,52.781429,4.714143,0.0,1e-05,15137.0,187
490,6021120,407.7,-5.7968,0.3895,26.7,0.861834,3.953746,52.786647,4.447129,0.0,1e-05,15114.0,187
500,6144000,415.9,-5.7756,0.3889,26.6,0.382978,4.041806,52.790795,4.109511,0.0,1e-05,15082.0,187
510,6266880,424.9,-5.7898,0.4716,27.2,0.464524,3.837343,52.794374,4.50099,0.0,1e-05,13620.0,187
520,6389760,433.0,-5.7436,0.3773,26.3,0.349469,3.869772,52.798898,4.183344,0.0,1e-05,15152.0,187
530,6512640,441.3,-5.7387,0.3834,26.3,0.401518,3.588789,52.802895,3.989045,0.0,1e-05,14843.0,187
540,6635520,449.4,-5.7414,0.3896,26.4,0.399096,3.488291,52.807903,4.007745,0.0,1e-05,15099.0,187
550,6758400,457.5,-5.7196,0.3744,26.1,0.408734,3.306474,52.812262,3.889339,0.0,1e-05,15147.0,187
560,6881280,466.6,-5.6183,0.4737,25.0,0.368415,3.281637,52.815769,4.021431,0.0,1e-05,13590.0,187
570,7004160,474.7,-5.7046,0.3832,26.1,0.342424,3.238978,52.820294,3.888387,0.0,1e-05,15089.0,187
580,7127040,482.9,-5.7004,0.3679,26.0,0.449856,3.058816,52.823707,3.895328,0.0,1e-05,15079.0,187
590,7249920,491.0,-5.7032,0.373,26.0,0.429188,2.976336,52.82842,3.912549,0.0,1e-05,15123.0,187
600,7372800,499.1,-5.677,0.378,25.9,0.449807,3.134077,52.834133,3.865307,0.0,1e-05,15112.0,187
610,7495680,508.3,-5.5988,0.4789,25.1,0.456179,2.997859,52.837711,3.971377,0.0,1e-05,13378.0,187
620,7618560,516.5,-5.6461,0.3672,25.7,0.440404,2.871047,52.841841,4.098595,0.0,1e-05,15058.0,187
630,7741440,524.6,-5.6496,0.3798,25.8,0.410273,2.852716,52.846321,3.911277,0.0,1e-05,15084.0,187
640,7864320,532.8,-5.6453,0.3697,25.7,0.368998,2.637195,52.850426,3.925835,0.0,1e-05,15056.0,187
650,7987200,541.0,-5.6435,0.3738,25.7,0.432563,2.678648,52.855031,3.812303,0.0,1e-05,15062.0,187
660,8110080,550.0,-5.6059,0.4558,25.4,0.387828,2.629976,52.858603,3.902292,0.0,1e-05,13555.0,187
670,8232960,558.2,-5.6257,0.3695,25.6,0.427389,2.712065,52.862997,4.011608,0.0,1e-05,15054.0,187
680,8355840,566.5,-5.6087,0.3774,25.4,0.382291,2.564351,52.868056,4.005317,0.0,1e-05,14832.0,187
690,8478720,574.6,-5.598,0.3711,25.4,0.383082,2.548618,52.873131,3.841766,0.0,1e-05,15099.0,187
700,8601600,582.8,-5.5986,0.3631,25.3,0.351669,2.494203,52.877438,4.072401,0.0,1e-05,15008.0,187
710,8724480,591.9,-5.5407,0.4284,24.8,0.392023,2.473982,52.88086,4.056819,0.0,1e-05,13517.0,187
720,8847360,600.0,-5.58,0.3647,25.2,0.386578,2.641791,52.884854,4.005448,0.0,1e-05,15133.0,187
730,8970240,608.1,-5.5844,0.3695,25.3,0.414642,2.42635,52.889725,4.030151,0.0,1e-05,15081.0,187
740,9093120,616.3,-5.5824,0.3678,25.2,0.362668,2.327916,52.894403,3.956266,0.0,1e-05,15083.0,187
750,9216000,624.6,-5.5785,0.3641,25.3,0.405183,2.386364,52.89994,3.898148,0.0,1e-05,14770.0,187
760,9338880,633.7,-5.5418,0.4297,24.9,0.422304,2.397378,52.904552,3.893901,0.0,1e-05,13509.0,187
770,9461760,641.9,-5.5658,0.3682,25.2,0.354204,2.407197,52.908839,3.859156,0.0,1e-05,15076.0,187
780,9584640,650.0,-5.5794,0.3657,25.2,0.584299,2.454681,52.91361,4.171045,0.0,1e-05,15027.0,187
790,9707520,658.2,-5.5721,0.3681,25.2,0.353582,2.428252,52.918535,3.930194,0.0,1e-05,14995.0,187
800,9830400,666.4,-5.5598,0.3662,25.0,0.521815,2.267198,52.92281,4.866936,0.0,1e-05,15023.0,187
810,9953280,675.5,-5.5089,0.4108,24.6,0.474675,2.209392,52.925805,3.988599,0.0,1e-05,13499.0,187
