iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,9.3,-6.7871,0.6612,37.6,0.343044,0.251574,52.534617,2.69902,0.0,1e-05,13234.0,100
20,245760,17.3,-6.757,0.61,38.0,0.289611,0.211658,52.539778,2.840365,0.0,1e-05,15379.0,100
30,368640,25.6,-6.7134,0.5741,37.7,0.285609,0.147043,52.544887,2.747598,0.0,1e-05,14819.0,100
40,491520,33.7,-6.7017,0.5226,37.7,0.301,0.120129,52.549216,2.706199,0.0,1e-05,15163.0,100
50,614400,41.7,-6.7008,0.5316,37.8,0.308324,0.108359,52.552844,2.57752,0.0,1e-05,15317.0,100
60,737280,50.7,-6.6535,0.6482,37.3,0.420734,0.097236,52.558109,2.677568,0.0,1e-05,13699.0,100
70,860160,58.7,-6.6823,0.509,38.4,0.277024,0.090994,52.56308,2.459486,0.0,1e-05,15233.0,100
80,983040,66.8,-6.6589,0.4819,38.6,0.259058,0.083437,52.567454,2.377185,0.0,1e-05,15302.0,100
90,1105920,74.8,-6.6542,0.4858,38.6,0.262675,0.075292,52.572698,2.330198,0.0,1e-05,15292.0,100
100,1228800,82.9,-6.6587,0.4866,38.9,0.269959,0.075144,52.577311,2.337912,0.0,1e-05,15196.0,100
110,1351680,91.9,-6.5796,0.615,37.5,0.253554,0.070924,52.583085,2.197804,0.0,1e-05,13554.0,100
120,1474560,100.0,-6.6354,0.4831,38.5,0.250644,0.065906,52.588218,2.19974,0.0,1e-05,15273.0,100
130,1597440,108.0,-6.6568,0.5081,38.8,0.769047,0.06343,52.59389,2.439733,0.0,1e-05,15326.0,100
140,1720320,116.1,-6.6444,0.4908,38.3,0.234863,0.055348,52.599205,1.942475,0.0,1e-05,15172.0,100
150,1843200,124.2,-6.6627,0.4835,38.2,0.225499,0.052744,52.604509,1.96047,0.0,1e-05,15102.0,100
160,1966080,133.3,-6.5868,0.6857,36.8,0.200852,0.050482,52.610529,1.964977,0.0,1e-05,13624.0,100
170,2088960,141.3,-6.7319,0.5321,38.5,0.204386,0.050909,52.615384,1.903085,0.0,1e-05,15290.0,100
180,2211840,149.4,-6.7789,0.5711,38.8,0.200596,0.051559,52.621043,1.734469,0.0,1e-05,15208.0,100
190,2334720,157.4,-6.8181,0.5753,39.1,0.197996,0.048552,52.627173,1.730797,0.0,1e-05,15310.0,100
200,2457600,165.5,-6.8282,0.5657,39.2,0.190289,0.048783,52.632957,1.676663,0.0,1e-05,15231.0,100
210,2580480,174.5,-6.7538,0.7979,38.2,0.194246,0.046613,52.639329,1.652222,0.0,1e-05,13614.0,100
220,2703360,182.6,-6.9547,0.6666,40.9,0.185932,0.047739,52.646064,1.454119,0.0,1e-05,15149.0,100
230,2826240,190.7,-6.9772,0.6876,40.9,0.180335,0.045092,52.651889,1.494856,0.0,1e-05,15237.0,100
240,2949120,198.8,-6.9513,0.6869,40.8,0.175719,0.049095,52.658078,1.504864,0.0,1e-05,15149.0,100
250,3072000,206.8,-6.9426,0.6825,40.4,0.14949,0.044331,52.663534,1.403882,0.0,1e-05,15315.0,100
260,3194880,215.8,-6.7757,0.8428,38.1,0.167484,0.044647,52.669681,1.376905,0.0,1e-05,13691.0,100
270,3317760,223.8,-6.9455,0.6933,40.3,0.160897,0.043152,52.676338,1.442525,0.0,1e-05,15278.0,100
280,3440640,232.0,-6.9347,0.6717,40.0,0.14832,0.041751,52.682686,1.360543,0.0,1e-05,15080.0,100
290,3563520,240.1,-6.9195,0.752,39.5,0.143746,0.040355,52.68891,1.38539,0.0,1e-05,15148.0,100
300,3686400,248.2,-6.8878,0.7013,39.0,0.139792,0.038219,52.696427,1.287271,0.0,1e-05,15147.0,100
310,3809280,257.2,-6.6794,0.8568,35.9,0.126706,0.033178,52.702483,1.290771,0.0,1e-05,13613.0,100
320,3932160,265.4,-6.7498,0.7032,36.6,0.130305,0.031852,52.709473,1.22135,0.0,1e-05,15036.0,100
330,4055040,273.5,-6.6357,0.7276,35.0,0.153164,0.030296,52.716072,1.31036,0.0,1e-05,15115.0,100
340,4177920,281.6,-6.5193,0.6754,33.6,0.110536,0.031004,52.721542,1.222631,0.0,1e-05,15176.0,100
350,4300800,289.8,-6.4823,0.6824,33.3,0.122082,0.025655,52.728242,1.202976,0.0,1e-05,15091.0,100
360,4423680,298.8,-6.3057,0.6909,31.0,0.113653,0.025276,52.734633,1.115021,0.0,1e-05,13571.0,100
370,4546560,307.0,-6.3379,0.5913,31.6,0.107073,0.024216,52.741148,1.131059,0.0,1e-05,15058.0,100
380,4669440,315.2,-6.3416,0.5813,31.3,0.099466,0.025854,52.747102,1.073091,0.0,1e-05,15021.0,100
390,4792320,323.4,-6.3275,0.5584,31.2,0.09503,0.024418,52.753708,0.997786,0.0,1e-05,14980.0,100
400,4915200,331.6,-6.3239,0.5429,31.3,0.183913,0.024055,52.759224,1.049125,0.0,1e-05,15005.0,100
410,5038080,340.6,-6.2485,0.5909,30.1,0.094,0.024877,52.765326,0.869551,0.0,1e-05,13626.0,100
420,5160960,348.8,-6.2987,0.501,30.9,0.089648,0.023945,52.771941,0.850389,0.0,1e-05,15025.0,100
430,5283840,357.0,-6.2763,0.5033,30.5,0.082207,0.023955,52.777805,0.822964,0.0,1e-05,14899.0,100
440,5406720,365.2,-6.2674,0.474,30.3,0.074312,0.024884,52.783296,0.776534,0.0,1e-05,15087.0,100
