iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
360,6414336,288.0,-6.1618,0.8276,31.6,0.362763,7.429195,52.808214,4.149263,0.0,1e-05,13856.0,188
370,6537216,295.7,-6.3018,0.7356,33.4,0.403633,6.98495,52.812632,3.866096,0.0,1e-05,15825.0,188
380,6660096,303.5,-6.2912,0.7291,33.2,0.396315,7.178135,52.816176,3.991545,0.0,1e-05,15810.0,188
390,6782976,311.3,-6.3218,0.7395,33.3,0.411102,7.224868,52.819986,4.176534,0.0,1e-05,15711.0,188
400,6905856,319.1,-6.3069,0.729,33.2,0.393426,7.020316,52.825005,4.035285,0.0,1e-05,15816.0,188
410,7028736,327.8,-6.207,0.8333,32.1,0.353681,7.100764,52.828696,3.929141,0.0,1e-05,14139.0,188
420,7151616,335.7,-6.3155,0.7458,33.3,0.55767,6.577399,52.833095,4.215601,0.0,1e-05,15564.0,188
430,7274496,343.5,-6.2908,0.7256,32.9,0.38067,6.464555,52.837335,3.935243,0.0,1e-05,15721.0,188
440,7397376,351.3,-6.3047,0.7415,33.0,0.411593,6.622843,52.841516,4.011181,0.0,1e-05,15856.0,188
450,7520256,359.0,-6.3089,0.7358,33.1,0.380457,6.575528,52.845713,3.9857,0.0,1e-05,15830.0,188
460,7643136,367.7,-6.2641,0.8632,32.5,0.388877,6.789336,52.84915,3.970995,0.0,1e-05,14075.0,188
470,7766016,375.5,-6.3112,0.7408,32.9,0.540855,6.468158,52.853288,4.119286,0.0,1e-05,15811.0,188
480,7888896,383.3,-6.3209,0.7248,33.0,0.364206,6.280347,52.856925,4.025604,0.0,1e-05,15855.0,188
490,8011776,391.0,-6.3387,0.7144,33.1,0.364553,6.670459,52.861392,4.320722,0.0,1e-05,15799.0,188
500,8134656,398.9,-6.3173,0.7334,32.9,0.377735,6.492545,52.865873,4.472138,0.0,1e-05,15561.0,188
510,8257536,407.7,-6.2221,0.8442,31.8,0.445339,6.356305,52.86913,4.085563,0.0,1e-05,14060.0,188
520,8380416,415.5,-6.332,0.7243,33.1,0.427576,5.862051,52.872671,13.961081,0.0,1e-05,15808.0,188
530,8503296,423.2,-6.3414,0.7078,33.0,0.370579,6.129121,52.876225,3.898876,0.0,1e-05,15849.0,188
540,8626176,431.0,-6.3493,0.7298,33.1,0.404037,6.300294,52.8803,3.956645,0.0,1e-05,15762.0,188
550,8749056,438.8,-6.3308,0.7183,33.1,0.349423,6.071225,52.884471,4.554356,0.0,1e-05,15835.0,188
560,8871936,447.5,-6.2469,0.8258,32.2,0.403551,6.14547,52.887875,4.206975,0.0,1e-05,13989.0,188
570,8994816,455.4,-6.3571,0.7395,33.2,0.449056,6.285869,52.892019,4.034408,0.0,1e-05,15608.0,188
580,9117696,463.2,-6.3841,0.7197,33.6,0.569502,6.3684,52.896708,4.266565,0.0,1e-05,15813.0,188
590,9240576,471.0,-6.3782,0.7338,33.4,0.429686,6.214187,52.900784,4.224925,0.0,1e-05,15814.0,188
600,9363456,478.7,-6.3503,0.7023,33.0,0.346811,6.209387,52.904673,3.943318,0.0,1e-05,15840.0,188
610,9486336,487.6,-6.2875,0.8359,32.5,0.504489,6.189413,52.907507,4.146412,0.0,1e-05,13907.0,188
620,9609216,495.3,-6.3834,0.7042,33.3,0.377655,6.092797,52.910963,4.155139,0.0,1e-05,15818.0,188
630,9732096,503.1,-6.3881,0.718,33.4,0.408809,5.806741,52.914867,4.090306,0.0,1e-05,15801.0,188
640,9854976,510.9,-6.3807,0.6998,33.1,0.440765,6.107516,52.918427,4.133588,0.0,1e-05,15831.0,188
650,9977856,518.8,-6.3801,0.7188,33.3,0.640913,6.126947,52.922093,4.382824,0.0,1e-05,15576.0,188
660,10100736,527.5,-6.2914,0.8151,32.3,0.432866,6.225977,52.925204,4.042734,0.0,1e-05,13977.0,188
670,10223616,535.3,-6.3736,0.716,33.1,0.401294,5.915046,52.928807,4.062181,0.0,1e-05,15833.0,188
680,10346496,543.1,-6.3809,0.7181,33.2,0.347231,5.908842,52.932844,4.027575,0.0,1e-05,15849.0,188
690,10469376,550.9,-6.3995,0.6958,33.5,0.39002,5.830107,52.936419,4.199252,0.0,1e-05,15728.0,188
700,10592256,558.6,-6.3876,0.7204,33.5,0.462766,6.281068,52.940529,4.358257,0.0,1e-05,15809.0,188
710,10715136,567.5,-6.283,0.8128,32.2,0.38556,6.140326,52.943486,4.041774,0.0,1e-05,13947.0,188
720,10838016,575.3,-6.3888,0.7009,33.3,0.423892,6.345671,52.94781,4.115673,0.0,1e-05,15756.0,188
730,10960896,583.2,-6.3949,0.7199,33.5,0.834886,6.554762,52.952163,4.51158,0.0,1e-05,15547.0,188
740,11083776,590.9,-6.382,0.7121,33.1,0.373795,6.075397,52.956257,4.084225,0.0,1e-05,15800.0,188
750,11206656,598.7,-6.3961,0.7146,33.2,0.374433,5.884616,52.960344,4.268082,0.0,1e-05,15808.0,188
760,11329536,607.5,-6.2592,0.8276,31.8,0.362618,5.983044,52.963195,4.011025,0.0,1e-05,13947.0,188
770,11452416,615.3,-6.3602,0.6875,32.8,0.405186,6.357605,52.967274,4.164391,0.0,1e-05,15818.0,188
780,11575296,623.1,-6.3758,0.7052,33.0,0.400384,6.095013,52.971243,4.282161,0.0,1e-05,15790.0,188
790,11698176,630.8,-6.3504,0.6675,32.6,0.389797,5.953092,52.975224,4.526167,0.0,1e-05,15874.0,188
800,11821056,638.7,-6.3499,0.6868,32.7,0.647267,5.829957,52.978616,4.408933,0.0,1e-05,15520.0,188
810,11943936,647.6,-6.2885,0.8198,32.3,0.381745,5.968065,52.981175,4.336982,0.0,1e-05,13831.0,188
