iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
300,5677056,217.8,-6.1667,0.1761,16.1,-0.022055,0.009962,54.564487,0.015595,0.0,3.9506172839506166e-05,18072.0,37
310,5799936,224.8,-6.2243,0.5015,16.7,-0.027319,0.00754,54.554071,0.015595,0.0,3.9506172839506166e-05,17437.0,37
320,5922816,231.5,-6.055,0.157,16.1,-0.029055,0.007303,54.542019,0.014144,0.0,3.9506172839506166e-05,18299.0,37
330,6045696,238.5,-5.9992,0.1447,16.1,-0.028091,0.006947,54.519341,0.015026,0.0,3.9506172839506166e-05,17712.0,37
340,6168576,245.3,-5.9492,0.1388,16.1,-0.025717,0.006369,54.49979,0.014895,0.0,3.9506172839506166e-05,18089.0,37
350,6291456,252.2,-5.8994,0.1384,16.1,-0.027371,0.006453,54.474726,0.014731,0.0,3.9506172839506166e-05,17746.0,37
360,6414336,259.9,-5.9881,0.4928,16.8,-0.028489,0.005824,54.465803,0.014334,0.0,3.9506172839506166e-05,15955.0,37
370,6537216,266.6,-5.8295,0.1268,16.1,-0.026913,0.005359,54.436252,0.014339,0.0,3.9506172839506166e-05,18377.0,37
380,6660096,274.1,-5.794,0.133,16.1,-0.025842,0.005042,54.410988,0.013472,0.0,3.9506172839506166e-05,16423.0,37
390,6782976,281.2,-5.7569,0.1305,16.1,-0.026627,0.004963,54.393885,0.013638,0.0,3.9506172839506166e-05,17176.0,37
400,6905856,288.4,-5.7215,0.1216,16.1,-0.02771,0.004782,54.382623,0.013538,0.0,3.9506172839506166e-05,17051.0,37
410,7028736,295.5,-5.8008,0.4292,16.8,-0.027056,0.004466,54.373494,0.0123,0.0,3.9506172839506166e-05,17386.0,37
420,7151616,302.2,-5.6661,0.1213,16.1,-0.026864,0.004455,54.338548,0.013081,0.0,3.9506172839506166e-05,18225.0,37
430,7274496,309.0,-5.6328,0.1189,16.1,-0.026072,0.00431,54.298576,0.012856,0.0,3.9506172839506166e-05,18172.0,37
440,7397376,315.8,-5.5971,0.1124,16.1,-0.027749,0.004447,54.251572,0.013144,0.0,3.9506172839506166e-05,17910.0,37
450,7520256,322.7,-5.5702,0.1151,16.1,-0.026759,0.004655,54.216905,0.013593,0.0,3.9506172839506166e-05,18029.0,37
460,7643136,329.6,-5.6383,0.3789,16.8,-0.025861,0.003745,54.206035,0.012338,0.0,3.9506172839506166e-05,17734.0,37
