iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,10.9,-6.4401,0.5852,33.0,0.338239,0.327938,52.535523,4.043201,3.145305,1e-05,11264.0,189
20,245760,20.4,-6.4632,0.6649,34.1,0.324835,0.226168,52.53985,3.948546,2.982201,1e-05,13014.0,189
30,368640,29.9,-6.4661,0.6885,34.3,0.30929,0.175287,52.544651,3.903262,2.952841,1e-05,12843.0,189
40,491520,39.5,-6.4413,0.6655,34.2,0.313313,0.15076,52.549466,3.811994,2.805645,1e-05,12768.0,189
50,614400,49.0,-6.4593,0.694,34.8,0.331949,0.130467,52.55379,3.642329,2.624328,1e-05,12977.0,189
60,737280,59.5,-6.4525,0.7952,34.7,0.349404,0.109747,52.557588,3.4801,2.655332,1e-05,11671.0,189
70,860160,69.1,-6.5003,0.718,35.9,0.32213,0.097921,52.562154,3.523411,2.544108,1e-05,12899.0,189
80,983040,78.6,-6.4837,0.6952,35.8,0.373065,0.092108,52.566581,3.495751,2.489521,1e-05,12907.0,189
90,1105920,88.1,-6.3587,0.6793,34.4,0.302022,0.080752,52.571319,3.49056,2.452604,1e-05,12854.0,189
100,1228800,97.7,-6.3229,0.6638,34.1,0.307527,0.075828,52.575894,3.431001,2.392199,1e-05,12821.0,189
110,1351680,108.3,-6.1849,0.7109,32.3,0.304744,0.070684,52.580166,3.435549,2.282456,1e-05,11589.0,189
120,1474560,118.0,-6.0858,0.6401,31.3,0.295068,0.061639,52.584952,3.552119,2.253222,1e-05,12716.0,189
130,1597440,128.1,-5.7486,0.5164,27.8,0.29242,0.046463,52.589596,3.634248,2.184359,1e-05,12126.0,189
140,1720320,137.8,-5.4507,0.382,25.1,0.271312,0.044144,52.594342,3.701988,2.10784,1e-05,12664.0,189
150,1843200,147.6,-5.3036,0.3174,23.8,0.297424,0.035337,52.598828,3.414441,2.030757,1e-05,12574.0,189
160,1966080,158.1,-5.2084,0.321,22.6,0.277591,0.033017,52.603653,3.213369,2.031788,1e-05,11685.0,189
170,2088960,167.9,-5.1935,0.2637,22.7,0.268636,0.029237,52.607528,3.092166,1.890957,1e-05,12596.0,189
180,2211840,177.7,-5.1516,0.2597,22.2,0.296267,0.027786,52.611702,2.865652,1.929368,1e-05,12568.0,189
190,2334720,187.4,-5.1678,0.2621,22.3,0.258594,0.02497,52.616103,2.622194,1.915156,1e-05,12597.0,189
200,2457600,197.2,-5.1956,0.2758,22.6,0.247852,0.025411,52.621422,2.478118,1.835691,1e-05,12563.0,189
210,2580480,207.7,-5.1628,0.3171,21.9,0.243824,0.022256,52.62613,2.318714,1.796824,1e-05,11735.0,189
220,2703360,217.9,-5.2149,0.2781,22.8,0.258708,0.021267,52.630646,2.212405,1.700717,1e-05,12045.0,189
230,2826240,227.6,-5.241,0.2898,23.0,0.278979,0.02097,52.634955,2.140721,1.698722,1e-05,12615.0,189
240,2949120,237.3,-5.254,0.2984,23.1,0.234664,0.018859,52.639647,1.946331,1.675922,1e-05,12636.0,189
250,3072000,247.0,-5.2828,0.3001,23.4,0.231577,0.018323,52.644449,1.88405,1.634026,1e-05,12652.0,189
260,3194880,257.5,-5.2507,0.3499,22.5,0.309681,0.016266,52.648664,1.816085,1.615675,1e-05,11792.0,189
270,3317760,267.2,-5.2355,0.2884,22.7,0.227302,0.014943,52.652334,1.790636,1.552649,1e-05,12579.0,189
280,3440640,277.0,-5.2198,0.2796,22.3,0.214532,0.014544,52.656576,1.687289,1.562586,1e-05,12558.0,189
290,3563520,286.8,-5.2125,0.282,22.0,0.240592,0.013069,52.66019,1.67855,1.52462,1e-05,12569.0,189
300,3686400,296.6,-5.1649,0.2581,21.4,0.224082,0.012375,52.664352,1.664109,1.520559,1e-05,12578.0,189
310,3809280,307.4,-5.1291,0.2967,20.7,0.203712,0.011718,52.669011,1.494424,1.499676,1e-05,11361.0,189
320,3932160,317.2,-5.1352,0.2596,20.9,0.205255,0.011327,52.673365,1.448649,1.437866,1e-05,12550.0,189
330,4055040,326.9,-5.1112,0.2439,20.6,0.220654,0.01056,52.67862,1.447874,1.476575,1e-05,12585.0,189
340,4177920,336.7,-5.1006,0.2345,20.5,0.192703,0.010285,52.682663,1.269999,1.422708,1e-05,12543.0,189
350,4300800,346.5,-5.1035,0.242,20.7,0.208663,0.01064,52.68672,1.297217,1.385202,1e-05,12527.0,189
360,4423680,356.9,-5.088,0.3026,20.2,0.193954,0.011056,52.691185,1.109407,1.398717,1e-05,11874.0,189
370,4546560,366.8,-5.0941,0.251,20.5,0.200605,0.010227,52.695612,1.097162,1.367721,1e-05,12455.0,189
380,4669440,376.5,-5.1154,0.2766,20.8,0.194514,0.012703,52.700597,1.027801,1.326917,1e-05,12547.0,189
390,4792320,386.3,-5.1351,0.2933,21.1,0.183477,0.011914,52.705893,1.059786,1.334768,1e-05,12605.0,189
400,4915200,396.0,-5.145,0.3038,21.3,0.160234,0.0124,52.709957,0.956651,1.293382,1e-05,12615.0,189
410,5038080,406.5,-5.1727,0.3734,21.5,0.165976,0.013112,52.714056,0.921996,1.295158,1e-05,11774.0,189
