iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,10.9,-6.4216,0.5848,37.5,0.415941,0.158662,52.540092,2.149647,6.452395,1e-05,11309.0,189
20,245760,20.3,-6.5561,0.557,39.3,0.361384,0.128462,52.544232,1.923232,6.262776,1e-05,13041.0,189
30,368640,29.7,-6.5861,0.5261,39.6,0.259571,0.101219,52.548946,1.652455,6.165186,1e-05,13056.0,189
40,491520,39.1,-6.5601,0.5284,39.1,0.291605,0.096067,52.554342,1.61421,5.858562,1e-05,13095.0,189
50,614400,48.5,-6.4147,0.6244,36.8,0.24856,0.078938,52.559842,1.491192,5.863661,1e-05,12997.0,189
60,737280,59.0,-5.9021,0.8092,30.3,0.265249,0.060391,52.565373,1.574511,5.974172,1e-05,11755.0,189
70,860160,68.7,-5.3431,0.593,24.2,0.216062,0.039191,52.569874,1.679299,5.706107,1e-05,12621.0,189
80,983040,78.6,-5.1032,0.3439,21.3,0.215712,0.030853,52.574187,1.666118,5.552463,1e-05,12455.0,189
90,1105920,88.4,-5.0709,0.2873,20.6,0.264788,0.029263,52.578524,1.547796,5.398765,1e-05,12531.0,189
100,1228800,98.2,-5.0847,0.2965,20.4,0.439722,0.028356,52.582331,1.53459,5.422352,1e-05,12578.0,189
110,1351680,108.5,-5.1743,0.3752,21.4,0.365763,0.026539,52.586744,1.347254,5.441792,1e-05,11847.0,189
120,1474560,118.3,-5.1538,0.3387,20.4,0.214455,0.028495,52.591043,2.041198,5.264217,1e-05,12566.0,189
130,1597440,128.1,-5.1911,0.3537,20.4,0.282468,0.028131,52.595143,1.249783,5.200579,1e-05,12600.0,189
140,1720320,137.9,-5.2329,0.3926,20.7,0.191905,0.028505,52.598586,1.14362,5.316987,1e-05,12480.0,189
150,1843200,147.7,-5.2971,0.4401,21.2,0.152713,0.029857,52.602972,1.022206,5.259667,1e-05,12622.0,189
