iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,15.4,-6.3521,0.6798,34.8,0.313572,0.128268,52.540709,2.592418,6.705723,1e-05,7962.0,193
20,245760,29.1,-6.1093,0.4628,31.6,0.308453,0.082756,52.54645,2.294081,6.437259,1e-05,8963.0,193
30,368640,42.8,-6.0582,0.4515,30.7,0.287639,0.058838,52.551078,1.979544,6.122171,1e-05,8966.0,193
40,491520,56.5,-6.1127,0.4632,31.7,0.23239,0.04823,52.555861,1.707148,6.147383,1e-05,8999.0,193
50,614400,70.1,-6.1254,0.4772,32.0,0.224128,0.041728,52.56092,1.440596,5.891319,1e-05,9010.0,193
60,737280,85.3,-6.1489,0.6082,32.1,0.447493,0.037107,52.565656,1.45811,5.743802,1e-05,8108.0,193
70,860160,99.1,-6.1782,0.5751,32.3,0.178391,0.037152,52.570376,1.16267,5.650304,1e-05,8907.0,193
80,983040,112.8,-6.0765,0.6161,29.9,0.16275,0.036985,52.575394,1.051238,5.554674,1e-05,8963.0,193
90,1105920,126.6,-5.8536,0.6004,26.2,0.160704,0.030556,52.580682,1.046869,5.587436,1e-05,8922.0,193
100,1228800,140.5,-5.6544,0.5353,23.2,0.22616,0.024312,52.585462,1.002603,5.29137,1e-05,8812.0,193
110,1351680,155.1,-5.5139,0.5147,21.1,0.182625,0.020955,52.588843,1.00891,5.292509,1e-05,8420.0,193
120,1474560,169.0,-5.4482,0.3996,20.4,0.149785,0.019278,52.593844,0.957704,5.143543,1e-05,8853.0,193
130,1597440,182.8,-5.3988,0.3292,19.8,0.149349,0.018438,52.598768,0.955329,5.108357,1e-05,8870.0,193
140,1720320,196.7,-5.3833,0.3257,19.6,0.145761,0.017014,52.602801,0.934782,5.069944,1e-05,8883.0,193
150,1843200,210.6,-5.3859,0.3072,19.6,0.116034,0.01619,52.60784,0.922986,4.762617,1e-05,8853.0,193
160,1966080,224.9,-5.431,0.3885,19.8,0.116518,0.019563,52.613026,0.906482,4.809824,1e-05,8565.0,193
10,2052096,11.6,-5.5099,0.3308,20.1,0.074129,0.015976,52.636172,0.880047,4.40875,1e-05,5295.0,112
20,2113536,21.5,-5.5459,0.3344,20.2,0.054556,0.01622,52.640075,0.993176,4.621281,1e-05,6177.0,112
30,2174976,31.4,-5.516,0.3222,19.7,0.069553,0.017124,52.644647,1.137333,4.501571,1e-05,6255.0,112
40,2236416,41.2,-5.4635,0.3028,19.4,0.102479,0.015022,52.648851,1.151442,4.727904,1e-05,6238.0,112
50,2297856,51.1,-5.4057,0.283,19.1,0.089113,0.013724,52.653239,1.190856,4.546423,1e-05,6245.0,112
60,2359296,61.4,-5.3478,0.3316,19.2,0.084665,0.012762,52.657502,1.177987,4.411195,1e-05,5951.0,112
70,2420736,71.2,-5.2883,0.2416,18.7,0.09659,0.013223,52.661636,1.328843,4.487195,1e-05,6254.0,112
80,2482176,81.1,-5.2252,0.2104,18.5,0.082404,0.011827,52.665624,1.171312,4.45173,1e-05,6206.0,112
90,2543616,91.0,-5.1835,0.1976,18.3,0.242215,0.011221,52.669839,1.308156,4.360377,1e-05,6240.0,112
100,2605056,100.8,-5.131,0.179,18.0,0.084255,0.010322,52.673317,1.213979,4.351938,1e-05,6260.0,112
110,2666496,110.9,-5.1088,0.2326,18.3,0.094895,0.008717,52.676943,1.086953,4.356468,1e-05,6050.0,112
120,2727936,120.7,-5.0496,0.1485,17.9,0.088477,0.008149,52.68049,0.927538,4.174382,1e-05,6265.0,112
130,2789376,130.6,-5.0081,0.1393,17.9,0.096631,0.008012,52.683672,0.991916,4.248354,1e-05,6213.0,112
140,2850816,140.5,-4.9727,0.1313,18.0,0.109852,0.008036,52.686524,0.780812,4.210231,1e-05,6232.0,112
150,2912256,150.3,-4.9502,0.1303,18.1,0.097674,0.008547,52.688939,0.834021,4.135934,1e-05,6232.0,112
160,2973696,160.2,-4.9593,0.1904,18.8,0.113035,0.00983,52.69117,0.978539,4.24034,1e-05,6222.0,112
170,3035136,170.0,-4.9109,0.1267,18.2,0.104778,0.006984,52.693701,0.618926,3.970239,1e-05,6311.0,112
180,3096576,179.8,-4.9055,0.129,18.2,0.085895,0.006321,52.696079,0.531741,4.312416,1e-05,6231.0,112
190,3158016,189.8,-4.8883,0.1373,18.0,0.086879,0.006831,52.698689,0.600263,4.145667,1e-05,6176.0,112
200,3219456,199.6,-4.8758,0.1588,17.9,0.086428,0.006803,52.701165,0.550808,4.170767,1e-05,6239.0,112
210,3280896,209.6,-4.8787,0.1877,18.3,0.199608,0.006198,52.70276,0.522026,4.246038,1e-05,6122.0,112
220,3342336,220.2,-4.8404,0.1353,17.6,0.09733,0.006033,52.705289,0.566469,4.094539,1e-05,5833.0,112
230,3403776,230.1,-4.8273,0.134,17.5,0.126969,0.005939,52.708055,0.537917,4.169635,1e-05,6196.0,112
240,3465216,239.9,-4.8082,0.1357,17.5,0.119376,0.005886,52.709705,0.978158,4.118119,1e-05,6295.0,112
250,3526656,249.6,-4.794,0.1299,17.5,0.092087,0.005299,52.712139,0.451458,4.032528,1e-05,6314.0,112
260,3588096,259.4,-4.8087,0.1765,18.1,0.094075,0.004868,52.714418,0.381508,3.908312,1e-05,6243.0,112
270,3649536,269.2,-4.7829,0.1337,17.6,0.083307,0.004721,52.716859,0.387745,3.851836,1e-05,6314.0,112
