step,iteration,global_step,reward/mean,reward/std,perf/fps,perf/gpu_mem_mb,loss/policy,loss/value,loss/entropy,loss/aux,loss/approx_kl,train/lr
2113536,10,2113536,-5.079808564949978,0.28848845773200305,11614.793445528796,189,0.19867930188775063,0.022766109090298414,52.640750885009766,0.0,2.1544085144996643,1e-05
2236416,20,2236416,-5.043120550536735,0.27662657082737696,13251.600508562968,189,0.20833297073841095,0.022157155442982912,52.645769119262695,0.0,2.1863184571266174,1e-05
2359296,30,2359296,-5.047278775326931,0.2789171468291046,13395.438553857572,189,0.21424385532736778,0.022378220222890377,52.65116024017334,0.0,2.0096835494041443,1e-05
2482176,40,2482176,-5.020946597278264,0.2828529204975095,13371.853303684988,189,0.20294058322906494,0.02133003855124116,52.65741443634033,0.0,1.9256174266338348,1e-05
2605056,50,2605056,-5.010266215025928,0.27894386318644215,13326.433964431233,189,0.22342757135629654,0.019136640708893538,52.66252517700195,0.0,1.8895511329174042,1e-05
2605056,,,,,,,,,,,,,-4.345871664756952
2727936,60,2727936,-4.9810632176447545,0.28661428996177635,12586.072960267145,190,0.19334211945533752,0.020183268003165722,52.66783046722412,0.0,1.8725251853466034,1e-05,
2850816,70,2850816,-4.989463545140389,0.26308102825103064,13339.912289279417,190,0.1895371414721012,0.017508365213871002,52.673184394836426,0.0,1.8571801483631134,1e-05,
2973696,80,2973696,-4.98215268015076,0.243874348751559,13211.636898388511,190,0.19168507307767868,0.016319962684065104,52.678985595703125,0.0,1.7634505033493042,1e-05,
3096576,90,3096576,-4.977712011159632,0.22594158304230916,13160.86415188233,190,0.1930287703871727,0.015364506281912327,52.684786796569824,0.0,1.74524587392807,1e-05,
3219456,100,3219456,-5.0027495897334555,0.2258934314876972,13262.038795387029,190,0.20246155932545662,0.014982920372858644,52.68994903564453,0.0,1.8636504411697388,1e-05,
3219456,,,,,,,,,,,,,-4.410140403016599
3342336,110,3342336,-5.035459983808794,0.26178843856182915,12755.320586165148,190,0.1864965632557869,0.015010725473985076,52.69510269165039,0.0,1.4994347393512726,1e-05,
3465216,120,3465216,-5.043184393882751,0.20621262453255668,13198.956202000883,190,0.18483279272913933,0.015993614681065083,52.70054340362549,0.0,1.6871988475322723,1e-05,
3588096,130,3588096,-5.076945536466514,0.20403096585652117,13297.474312574814,190,0.17771431058645248,0.015707864658907056,52.706454277038574,0.0,1.5566724240779877,1e-05,
3710976,140,3710976,-5.105179668222584,0.21301251413565284,13188.650353729256,190,0.15991555154323578,0.015448522986844182,52.71193218231201,0.0,1.3975718021392822,1e-05,
3833856,150,3833856,-5.1212195918677175,0.21385823356858888,13180.225601455943,190,0.1665666252374649,0.014158414211124182,52.717580795288086,0.0,1.3267956972122192,1e-05,
3833856,,,,,,,,,,,,,-4.477024770918346
3956736,160,3956736,-5.152020194251559,0.2822693401953625,12653.083169614103,190,0.17196106165647507,0.01622500643134117,52.72233772277832,0.0,1.376439779996872,1e-05,
4079616,170,4079616,-5.205436708525824,0.22544851084207995,13195.371157586958,190,0.17127123847603798,0.013695669826120138,52.7268705368042,0.0,1.2106620073318481,1e-05,
4202496,180,4202496,-5.2449354359081815,0.22601991400695726,12518.65030822371,190,0.1700078770518303,0.014055959414690733,52.732117652893066,0.0,1.1621454358100891,1e-05,
4325376,190,4325376,-5.294838211233778,0.23396884545034433,12622.763692129183,190,0.1676328331232071,0.013937242794781923,52.73753833770752,0.0,1.1563501060009003,1e-05,
4448256,200,4448256,-5.327207146884264,0.22318570772491964,13102.422408739814,190,0.15669870004057884,0.013516544597223401,52.742788314819336,0.0,1.07913538813591,1e-05,
4448256,,,,,,,,,,,,,-4.597807704628288
4571136,210,4571136,-5.33157339223072,0.3075088366013219,12343.154067253507,190,0.1516764834523201,0.01479326537810266,52.74782752990723,0.0,0.9975522011518478,1e-05,
4694016,220,4694016,-5.355544357374376,0.22547436959344927,13147.805740277738,190,0.1501610428094864,0.011797370854765177,52.75279426574707,0.0,0.9527932554483414,1e-05,
4816896,230,4816896,-5.385791308399935,0.22461572027646784,13127.16570006964,190,0.14288544654846191,0.013470064383000135,52.75787162780762,0.0,0.9699515551328659,1e-05,
4939776,240,4939776,-5.384743418706326,0.22444425486872013,13080.878962573326,190,0.12386813387274742,0.012731440830975771,52.763648986816406,0.0,0.9084093868732452,1e-05,
5062656,250,5062656,-5.384373421214674,0.21659573370152183,12953.64851990118,190,0.12406148202717304,0.010325415758416057,52.768691062927246,0.0,0.9044381678104401,1e-05,
5062656,,,,,,,,,,,,,-4.68602964310419
5185536,260,5185536,-5.326444340091238,0.28540334287322455,12397.63545223462,190,0.13125136867165565,0.011578080710023642,52.77366828918457,0.0,0.8856512904167175,1e-05,
5308416,270,5308416,-5.347193796944897,0.20915893835041957,12999.721276185848,190,0.11707606166601181,0.010369682218879461,52.77827548980713,0.0,0.8269385397434235,1e-05,
5431296,280,5431296,-5.347968726215395,0.20556994613728413,13169.291755768949,190,0.11820264346897602,0.010764684528112411,52.783637046813965,0.0,0.8440816253423691,1e-05,
5554176,290,5554176,-5.342431439818867,0.20841067881234474,13058.850014316957,190,0.11200026981532574,0.010081097716465592,52.78935241699219,0.0,0.8323226273059845,1e-05,
5677056,300,5677056,-5.341759188357349,0.20381323335462376,13023.677309531375,190,0.11415372788906097,0.010086446302011609,52.794583320617676,0.0,0.8452132344245911,1e-05,
5677056,,,,,,,,,,,,,-4.646137200295925
5799936,310,5799936,-5.325025958685603,0.27526363972573165,12358.642466882471,190,0.11618909053504467,0.010959959356114268,52.799407958984375,0.0,0.8857138454914093,1e-05,
5922816,320,5922816,-5.3431912780335695,0.20903602153061368,13095.28184683602,190,0.11007489636540413,0.010619852459058166,52.80446910858154,0.0,0.8206665068864822,1e-05,
6045696,330,6045696,-5.342369732670385,0.22133970071902234,13163.286642812009,190,0.11570711061358452,0.01072459644638002,52.80943775177002,0.0,0.8464737981557846,1e-05,
6168576,340,6168576,-5.341197933446533,0.22122477206631483,13111.389338573452,190,0.10599560849368572,0.010548123624175787,52.814202308654785,0.0,0.8890079855918884,1e-05,
6291456,350,6291456,-5.332152007717372,0.21990954656438777,13089.266570352906,190,0.1099760364741087,0.01064755953848362,52.81894779205322,0.0,0.8572203367948532,1e-05,
6291456,,,,,,,,,,,,,-4.65189791547841
6414336,360,6414336,-5.304761242921039,0.26462670925420895,12297.767425686166,190,0.20674629509449005,0.011047177482396364,52.8244686126709,0.0,0.9257659465074539,1e-05,
6537216,370,6537216,-5.32795476540365,0.2303225047758175,13037.127627242158,190,0.11628119833767414,0.011699217138811946,52.830018043518066,0.0,0.8804493695497513,1e-05,
6660096,380,6660096,-5.331838262119207,0.24577566406631196,13129.496865136802,190,0.11400976777076721,0.012428195681422949,52.83579921722412,0.0,0.9121281504631042,1e-05,
6782976,390,6782976,-5.328612930756355,0.24863730278062776,13066.412652724051,190,0.11162874661386013,0.012203695252537727,52.84141159057617,0.0,0.9768297970294952,1e-05,
6905856,400,6905856,-5.306741576870533,0.24428356977103627,13104.793775150132,190,0.11398521438241005,0.012276791036128998,52.84639549255371,0.0,0.9883631616830826,1e-05,
6905856,,,,,,,,,,,,,-4.494146784690962
7028736,410,7028736,-5.277567763527493,0.28757180918107544,12450.221695350467,190,0.12301184982061386,0.012746729655191302,52.85274314880371,0.0,0.945541724562645,1e-05,
7151616,420,7151616,-5.294617850281105,0.26701802345573394,13085.947847759046,190,0.13650374487042427,0.01406310242600739,52.85822010040283,0.0,1.0556217730045319,1e-05,
7274496,430,7274496,-5.244500072164307,0.2816588294087386,12800.364123211968,190,0.14573776349425316,0.013354325434193015,52.86337471008301,0.0,1.054950088262558,1e-05,
7397376,440,7397376,-5.161936094548951,0.2714718497816939,12863.314031227093,190,0.163531843572855,0.012494280934333801,52.86879062652588,0.0,1.1185011267662048,1e-05,
7520256,450,7520256,-5.058933250049911,0.23068311609724354,13149.188412083598,190,0.17479576915502548,0.011785415466874838,52.87375736236572,0.0,1.199079155921936,1e-05,
7520256,,,,,,,,,,,,,-4.598657195161029
7643136,460,7643136,-4.970833476500331,0.23434437685637943,12483.155254140473,190,0.19507869705557823,0.011055098846554756,52.87841320037842,0.0,1.3347960710525513,1e-05,
7766016,470,7766016,-4.9171980808612785,0.16858688043368714,13218.401496845332,190,0.21480071172118187,0.010836564935743809,52.883602142333984,0.0,1.3674226701259613,1e-05,
7888896,480,7888896,-4.89280177067574,0.1523475336675948,13165.642762864634,190,0.2291722185909748,0.010613318532705307,52.888418197631836,0.0,1.3732562065124512,1e-05,
8011776,490,8011776,-4.867158816395165,0.13857916780633878,13131.50164017628,190,0.2665206976234913,0.011818380793556571,52.89341068267822,0.0,1.6849131882190704,1e-05,
8134656,500,8134656,-4.846794827732727,0.130918551623218,13169.534712502958,190,0.2468348704278469,0.012878723908215761,52.89846706390381,0.0,1.6659292578697205,1e-05,
8134656,,,,,,,,,,,,,-4.443090415000915
8257536,510,8257536,-4.849391324769084,0.16901136150290869,13030.837494813793,190,0.2509079650044441,0.01302372571080923,52.903846740722656,0.0,1.786144882440567,1e-05,
