iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,9.1,-6.5506,0.537,35.7,0.291635,0.302261,52.531043,3.905306,0.0,1e-05,13501.0,99
20,245760,17.1,-6.6619,0.5918,38.2,0.281039,0.272849,52.536558,3.957981,0.0,1e-05,15455.0,99
30,368640,24.9,-6.6772,0.5944,38.5,0.317715,0.201185,52.541935,3.770467,0.0,1e-05,15723.0,99
40,491520,32.7,-6.6811,0.598,38.7,0.307351,0.162701,52.547047,3.622219,0.0,1e-05,15729.0,99
50,614400,40.5,-6.6807,0.622,39.1,0.286846,0.133721,52.551845,3.426652,0.0,1e-05,15693.0,99
60,737280,49.2,-6.4969,0.7117,37.0,0.281368,0.116531,52.557072,3.41714,0.0,1e-05,14147.0,99
70,860160,57.1,-6.5509,0.559,37.8,0.276644,0.107273,52.562991,3.449892,0.0,1e-05,15619.0,99
80,983040,64.9,-6.5167,0.5531,37.6,0.285975,0.100749,52.568574,3.417876,0.0,1e-05,15586.0,99
90,1105920,72.8,-6.4771,0.5187,37.4,0.301571,0.090637,52.573126,3.324707,0.0,1e-05,15578.0,99
100,1228800,80.9,-6.4597,0.5123,37.3,0.273127,0.090219,52.578445,3.237246,0.0,1e-05,15279.0,99
110,1351680,89.5,-6.3762,0.6251,36.3,0.309087,0.086259,52.583906,3.401949,0.0,1e-05,14208.0,99
120,1474560,97.4,-6.4573,0.5067,37.7,0.280662,0.078967,52.589621,3.162885,0.0,1e-05,15601.0,99
130,1597440,105.3,-6.4353,0.4901,37.6,0.878122,0.073714,52.594669,3.9723,0.0,1e-05,15514.0,99
140,1720320,113.2,-6.4283,0.4952,37.4,0.30122,0.072377,52.598607,3.090074,0.0,1e-05,15516.0,99
150,1843200,121.2,-6.4095,0.4979,37.4,0.307526,0.068804,52.603621,3.069227,0.0,1e-05,15459.0,99
