iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
350,6291456,339.7,-4.8798,0.1255,17.6,0.091524,0.010444,52.81995,3.101015,3.813684,1e-05,12854.0,191
360,6414336,349.8,-4.8814,0.1939,18.2,0.095701,0.009632,52.825705,inf,3.778048,1e-05,12211.0,191
370,6537216,359.5,-4.8169,0.137,17.5,0.102025,0.008972,52.831709,2.456274,3.72746,1e-05,12650.0,191
380,6660096,368.9,-4.7826,0.1357,17.5,0.121691,0.009464,52.837866,2.784612,3.735305,1e-05,13091.0,191
390,6782976,378.4,-4.7546,0.1335,17.4,0.103872,0.007963,52.843709,2.240283,3.719271,1e-05,13008.0,191
400,6905856,387.8,-4.7349,0.1299,17.3,0.112502,0.007039,52.849341,1.913424,3.858061,1e-05,12983.0,191
410,7028736,397.3,-4.7357,0.1632,17.7,0.107831,0.006632,52.855265,1.564286,3.818258,1e-05,12913.0,191
420,7151616,406.7,-4.7021,0.1219,17.2,0.094231,0.006269,52.860535,1.803151,3.862718,1e-05,13047.0,191
430,7274496,416.2,-4.6894,0.1185,17.2,0.091144,0.005759,52.866071,1.82015,3.846644,1e-05,12996.0,191
440,7397376,425.6,-4.6789,0.1156,17.2,0.077898,0.005713,52.872479,1.971589,3.825243,1e-05,13088.0,191
450,7520256,435.1,-4.6712,0.1064,17.2,0.083437,0.005509,52.879486,1.95245,3.851798,1e-05,12896.0,191
460,7643136,444.6,-4.6765,0.1397,17.6,0.066188,0.004938,52.886234,1.75568,3.635356,1e-05,12945.0,191
470,7766016,454.0,-4.6667,0.1051,17.2,0.062596,0.005171,52.893925,2.076922,3.807712,1e-05,13081.0,191
480,7888896,463.4,-4.6703,0.107,17.2,0.062244,0.004984,52.90166,2.09526,3.747171,1e-05,13089.0,191
490,8011776,473.0,-4.6756,0.1106,17.2,0.059172,0.005201,52.909548,2.094961,3.726703,1e-05,12830.0,191
500,8134656,482.5,-4.6894,0.1135,17.2,0.055132,0.005394,52.917422,2.281836,3.808598,1e-05,12950.0,191
510,8257536,491.9,-4.7182,0.138,17.4,0.041826,0.005205,52.924713,2.009473,3.78768,1e-05,12986.0,191
520,8380416,501.2,-4.7277,0.1132,17.1,0.044921,0.005172,52.932701,2.275408,3.788385,1e-05,13184.0,191
530,8503296,510.7,-4.7542,0.113,17.1,0.043021,0.005275,52.940815,2.340767,3.642808,1e-05,13035.0,191
540,8626176,520.1,-4.7794,0.1151,17.2,0.035225,0.005285,52.949128,2.452699,3.677772,1e-05,13057.0,191
