iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
360,6414336,337.3,-5.3937,0.3538,21.3,0.09387,0.016174,52.818574,0.927722,0.0,1e-05,12502.0,190
370,6537216,346.5,-5.4694,0.2947,22.2,0.093265,0.016298,52.822782,0.960071,0.0,1e-05,13314.0,190
380,6660096,355.8,-5.4882,0.3109,22.3,0.080443,0.017217,52.827222,1.016099,0.0,1e-05,13176.0,190
390,6782976,365.0,-5.4939,0.3287,22.5,0.097493,0.018158,52.83216,1.145364,0.0,1e-05,13334.0,190
400,6905856,374.3,-5.4959,0.3368,22.5,0.093117,0.019063,52.836555,1.130879,0.0,1e-05,13292.0,190
410,7028736,384.2,-5.436,0.4219,21.7,0.10416,0.018795,52.841086,1.168206,0.0,1e-05,12382.0,190
420,7151616,393.5,-5.4325,0.3603,22.0,0.111819,0.017954,52.845519,1.358137,0.0,1e-05,13298.0,190
430,7274496,402.7,-5.3549,0.3532,21.5,0.097038,0.017685,52.850021,1.394712,0.0,1e-05,13310.0,190
440,7397376,412.0,-5.2624,0.316,20.9,0.121888,0.015152,52.85493,1.494349,0.0,1e-05,13141.0,190
450,7520256,421.3,-5.1788,0.2832,20.3,0.120007,0.01395,52.859389,1.503504,0.0,1e-05,13288.0,190
460,7643136,431.1,-5.0727,0.2774,19.2,0.13139,0.012734,52.864293,1.624233,0.0,1e-05,12572.0,190
470,7766016,440.3,-5.0172,0.214,19.1,0.160054,0.012615,52.869271,1.629522,0.0,1e-05,13266.0,190
480,7888896,449.6,-4.9689,0.1771,18.8,0.430358,0.010815,52.873549,1.640514,0.0,1e-05,13306.0,190
490,8011776,458.9,-4.965,0.1723,18.7,0.15644,0.010781,52.878421,1.590035,0.0,1e-05,13087.0,190
500,8134656,468.2,-4.9476,0.1522,18.5,0.180968,0.010563,52.882927,1.654153,0.0,1e-05,13293.0,190
510,8257536,477.9,-4.9394,0.1971,18.4,0.208792,0.010749,52.887262,1.796939,0.0,1e-05,12630.0,190
520,8380416,487.1,-4.9355,0.142,18.3,0.188474,0.010635,52.89148,2.002096,0.0,1e-05,13358.0,190
530,8503296,496.3,-4.9401,0.1408,18.3,0.216039,0.011274,52.895824,1.827067,0.0,1e-05,13324.0,190
540,8626176,505.7,-4.9265,0.1294,18.2,0.189255,0.012112,52.900389,1.628283,0.0,1e-05,13197.0,190
550,8749056,514.9,-4.9228,0.1301,18.1,0.182015,0.0111,52.905132,2.522116,0.0,1e-05,13219.0,190
560,8871936,524.4,-4.9436,0.1818,18.5,0.210661,0.012991,52.909872,1.936936,0.0,1e-05,12945.0,190
