iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
510,6266880,500.0,-5.5955,0.384,22.6,0.099585,0.014291,52.795941,0.658491,1.205086,1e-05,11764.0,189
520,6389760,509.8,-5.557,0.2851,23.0,0.101028,0.014854,52.801715,0.669597,1.200978,1e-05,12588.0,189
530,6512640,519.6,-5.5004,0.2794,22.8,0.106373,0.015124,52.808101,0.708439,1.148034,1e-05,12572.0,189
540,6635520,529.4,-5.438,0.2697,22.8,0.110015,0.015105,52.81422,0.723451,1.155239,1e-05,12515.0,189
550,6758400,539.1,-5.3904,0.2823,23.1,0.120837,0.016152,52.820171,0.775306,1.140211,1e-05,12632.0,189
560,6881280,549.7,-5.3206,0.3293,22.8,0.117035,0.014978,52.826443,0.737078,1.202833,1e-05,11642.0,189
570,7004160,559.4,-5.3104,0.2691,23.3,0.111066,0.015832,52.832606,0.783211,1.153655,1e-05,12561.0,189
580,7127040,569.2,-5.3024,0.2774,23.9,0.117271,0.015326,52.838853,0.772269,1.180786,1e-05,12618.0,189
590,7249920,578.9,-5.2951,0.2889,24.2,0.116663,0.014428,52.845262,0.727146,1.109751,1e-05,12584.0,189
600,7372800,588.7,-5.304,0.3185,24.7,0.117024,0.014521,52.851058,0.729395,1.132301,1e-05,12594.0,189
610,7495680,599.4,-5.2344,0.3712,23.7,0.113068,0.013127,52.856621,0.731631,1.167315,1e-05,11462.0,189
620,7618560,609.3,-5.2306,0.3001,24.0,0.093679,0.012611,52.862588,0.716022,1.166622,1e-05,12416.0,189
630,7741440,619.1,-5.1762,0.274,23.4,0.095184,0.01325,52.868898,0.71565,1.134468,1e-05,12511.0,189
640,7864320,629.0,-5.1168,0.2458,22.4,0.090163,0.010889,52.874087,0.755967,1.100429,1e-05,12523.0,189
650,7987200,638.8,-5.0504,0.2081,21.4,0.085717,0.009499,52.878732,0.76926,1.09398,1e-05,12507.0,189
660,8110080,649.3,-4.9817,0.2412,20.4,0.103924,0.009324,52.883033,0.805849,1.115843,1e-05,11677.0,189
670,8232960,659.2,-4.9447,0.1527,20.0,0.074232,0.008911,52.888171,0.845561,1.071589,1e-05,12452.0,189
680,8355840,669.2,-4.9229,0.1508,19.7,0.07097,0.009239,52.892693,0.861521,1.128048,1e-05,12294.0,189
690,8478720,679.0,-4.9091,0.1565,19.4,0.076072,0.009159,52.898832,0.796015,1.122512,1e-05,12472.0,189
700,8601600,688.9,-4.9005,0.162,19.3,0.074014,0.00973,52.904032,0.764141,1.114841,1e-05,12478.0,189
710,8724480,699.4,-4.9185,0.2205,19.8,0.186869,0.009111,52.909945,0.799969,1.081107,1e-05,11682.0,189
720,8847360,709.3,-4.8967,0.1792,19.2,0.065074,0.010165,52.915263,0.829453,1.078523,1e-05,12420.0,189
730,8970240,719.2,-4.8943,0.172,18.9,0.064226,0.009584,52.920655,0.828189,1.106889,1e-05,12439.0,189
740,9093120,729.2,-4.9176,0.177,18.9,0.070319,0.009213,52.926411,0.813395,1.06387,1e-05,12270.0,189
750,9216000,739.0,-4.9215,0.162,18.6,0.04624,0.008897,52.932952,0.855138,1.082853,1e-05,12505.0,189
760,9338880,749.4,-4.9749,0.2132,19.2,0.040883,0.009462,52.939245,0.844148,1.005382,1e-05,11853.0,189
770,9461760,759.2,-4.9821,0.1742,18.6,0.037251,0.008982,52.945967,0.872512,1.093062,1e-05,12516.0,189
780,9584640,769.0,-5.0103,0.1789,18.5,0.034163,0.008789,52.95345,0.896981,1.054759,1e-05,12490.0,189
790,9707520,778.9,-5.0282,0.175,18.5,0.413244,0.008701,52.961492,0.971763,1.074162,1e-05,12479.0,189
800,9830400,788.8,-5.0416,0.1829,18.5,0.032679,0.008412,52.966954,0.891777,1.054405,1e-05,12359.0,189
810,9953280,799.3,-5.056,0.2359,18.7,0.100737,0.008783,52.974192,0.93365,1.092323,1e-05,11722.0,189
