iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,12.7,-6.5878,0.647,39.1,0.39645,0.16953,52.538536,2.427608,6.921472,1e-05,9648.0,189
20,245760,23.9,-6.5523,0.6098,38.9,0.36853,0.151441,52.54358,2.270071,6.715413,1e-05,10993.0,189
30,368640,35.1,-6.4807,0.615,37.7,0.306305,0.118237,52.548807,2.146517,6.241688,1e-05,11028.0,189
40,491520,46.1,-6.3944,0.6547,36.5,0.294164,0.099829,52.553495,2.09677,6.030982,1e-05,11104.0,189
50,614400,57.3,-6.1158,0.7069,33.0,0.300904,0.076371,52.558402,2.155581,5.87591,1e-05,10953.0,189
60,737280,69.4,-5.5736,0.6937,26.9,0.264345,0.059499,52.562467,2.246384,5.664202,1e-05,10162.0,189
70,860160,80.8,-5.2218,0.4579,23.3,0.276771,0.039102,52.566691,2.278011,5.57543,1e-05,10785.0,189
80,983040,92.2,-5.0297,0.2586,21.0,0.267447,0.029503,52.57086,2.073762,5.313194,1e-05,10834.0,189
90,1105920,103.6,-5.0195,0.2253,20.5,0.233038,0.027923,52.575434,1.806226,5.330464,1e-05,10768.0,189
100,1228800,115.2,-5.0592,0.2485,20.4,0.216824,0.027195,52.579902,1.642555,5.365976,1e-05,10596.0,189
110,1351680,127.2,-5.0955,0.3496,20.2,0.221601,0.027971,52.584262,1.742847,5.499623,1e-05,10230.0,189
120,1474560,138.7,-5.2127,0.3805,21.2,0.192815,0.033803,52.588383,1.377887,5.275118,1e-05,10687.0,189
130,1597440,150.1,-5.2805,0.4198,21.5,0.170416,0.030594,52.593061,1.301348,5.040136,1e-05,10763.0,189
140,1720320,161.8,-5.3333,0.4953,21.7,0.290968,0.035122,52.597969,1.326157,5.08102,1e-05,10491.0,189
150,1843200,173.5,-5.4187,0.5487,22.4,0.172926,0.036746,52.602092,1.117724,4.959834,1e-05,10523.0,189
160,1966080,185.9,-5.4496,0.6138,22.4,0.226873,0.037469,52.606205,1.087439,4.953674,1e-05,9931.0,189
10,2052096,11.4,-5.4747,0.6021,22.3,0.119141,0.031425,52.629738,1.065535,4.691572,1e-05,5413.0,107
20,2113536,20.5,-5.5144,0.6221,22.3,2.801971,0.027768,52.633713,1.761424,4.479746,1e-05,6737.0,107
30,2174976,29.7,-5.4774,0.5762,21.5,0.097663,0.032581,52.637897,0.97261,4.594908,1e-05,6647.0,107
40,2236416,39.2,-5.5567,0.641,22.2,0.104104,0.035345,52.641978,0.962835,4.581022,1e-05,6466.0,107
50,2297856,48.4,-5.6135,0.6849,22.5,0.090849,0.036598,52.646477,0.991069,4.351607,1e-05,6688.0,107
60,2359296,58.2,-5.6368,0.7124,22.3,0.080073,0.036288,52.650544,0.972375,4.594654,1e-05,6243.0,107
70,2420736,67.4,-5.7939,0.8049,23.9,0.13831,0.04467,52.654096,0.874457,4.518149,1e-05,6681.0,107
80,2482176,76.7,-5.7764,0.8061,23.8,0.093327,0.042354,52.658124,0.906207,4.49262,1e-05,6670.0,107
90,2543616,86.2,-5.8559,0.8652,24.6,0.105637,0.049325,52.662499,0.852436,4.242725,1e-05,6456.0,107
100,2605056,95.6,-5.9682,0.9426,25.5,0.100452,0.050476,52.666731,0.767602,4.169742,1e-05,6482.0,107
110,2666496,106.0,-6.0166,0.9817,26.0,0.071678,0.057749,52.671253,0.759717,4.304823,1e-05,5934.0,107
120,2727936,115.4,-6.0013,0.9522,25.8,0.081827,0.054364,52.675619,0.757826,4.218414,1e-05,6565.0,107
130,2789376,124.6,-6.0032,0.9287,25.5,0.098339,0.056504,52.680532,0.830557,4.086795,1e-05,6615.0,107
140,2850816,134.0,-5.9663,0.9141,25.0,0.064478,0.050482,52.684805,0.867922,4.153695,1e-05,6542.0,107
150,2912256,143.6,-5.9927,0.8773,25.1,0.052092,0.057742,52.689417,0.916117,4.258857,1e-05,6398.0,107
160,2973696,153.9,-6.0303,0.9305,25.4,0.07847,0.05218,52.693642,0.940674,4.412194,1e-05,5997.0,107
170,3035136,163.4,-5.943,0.798,24.4,0.062531,0.049939,52.698151,0.999149,4.293413,1e-05,6454.0,107
180,3096576,173.0,-5.8961,0.7569,23.7,1.35466,0.04747,52.702443,1.455381,4.317635,1e-05,6394.0,107
190,3158016,182.7,-5.8346,0.6692,22.9,0.042035,0.03608,52.707571,1.129865,4.281145,1e-05,6356.0,107
200,3219456,192.1,-5.7568,0.5489,21.9,0.024317,0.033974,52.712923,1.17915,4.330597,1e-05,6520.0,107
210,3280896,202.3,-5.7447,0.574,21.7,0.024819,0.028794,52.717309,1.293425,3.857943,1e-05,6030.0,107
220,3342336,211.8,-5.6881,0.4643,20.9,0.023493,0.028036,52.721294,1.581568,3.865526,1e-05,6473.0,107
230,3403776,221.3,-5.6124,0.4032,20.1,0.023579,0.024237,52.726237,1.712112,3.918386,1e-05,6426.0,107
240,3465216,230.7,-5.5566,0.3548,19.5,0.017805,0.020131,52.731206,1.85382,3.807482,1e-05,6600.0,107
250,3526656,240.0,-5.4858,0.2885,19.1,0.01406,0.013891,52.736572,2.095935,3.804816,1e-05,6604.0,107
260,3588096,249.6,-5.4347,0.3295,19.1,0.013391,0.009533,52.742682,2.364848,3.931736,1e-05,6394.0,107
270,3649536,258.8,-5.2758,0.187,17.9,0.020386,0.009585,52.749376,2.292051,3.948919,1e-05,6660.0,107
280,3710976,268.3,-5.1903,0.1505,17.6,0.023533,0.00835,52.755276,2.398165,3.907308,1e-05,6487.0,107
290,3772416,277.9,-5.1377,0.1458,17.6,0.028604,0.010092,52.761734,2.579742,4.155646,1e-05,6366.0,107
300,3833856,287.5,-5.1156,0.1408,17.7,0.02669,0.010057,52.768177,2.652526,3.829567,1e-05,6406.0,107
310,3895296,297.0,-5.0842,0.2152,18.2,0.037974,0.00948,52.774341,2.304543,3.927903,1e-05,6453.0,107
320,3956736,306.3,-4.9658,0.118,17.3,0.037267,0.008266,52.780201,2.491021,3.966139,1e-05,6622.0,107
330,4018176,315.5,-4.9453,0.1074,17.2,0.042957,0.008696,52.786025,2.499477,3.913206,1e-05,6671.0,107
340,4079616,324.8,-4.9362,0.107,17.2,0.045738,0.008093,52.791736,2.526643,3.765253,1e-05,6612.0,107
350,4141056,333.9,-4.9274,0.1105,17.3,0.051262,0.008555,52.797165,2.271843,3.864156,1e-05,6745.0,107
360,4202496,343.0,-4.9342,0.1894,17.7,0.062722,0.008104,52.802017,1.977545,3.98585,1e-05,6777.0,107
370,4263936,352.1,-4.8932,0.1099,17.3,0.062373,0.007903,52.807223,1.906636,3.740369,1e-05,6732.0,107
