iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,8.3,-13.1593,2.8835,25.4,-0.037436,13.670797,52.572358,0.019367,0.0,2.6337448559670777e-05,14799.0,36
20,245760,15.4,-13.1925,3.0769,25.7,-0.033933,9.546047,52.630771,0.018158,0.0,2.6337448559670777e-05,17237.0,36
30,368640,22.6,-13.1627,2.9262,25.7,-0.034114,7.067106,52.678778,0.017863,0.0,2.6337448559670777e-05,17232.0,36
40,491520,29.9,-13.1679,3.0571,25.8,-0.034041,5.681315,52.732382,0.017777,0.0,2.6337448559670777e-05,16828.0,36
50,614400,36.9,-13.0101,2.8899,25.5,-0.035065,4.36226,52.779096,0.016618,0.0,2.6337448559670777e-05,17573.0,36
60,737280,44.6,-12.7732,3.0529,25.0,-0.036229,3.438772,52.825687,0.017029,0.0,2.6337448559670777e-05,15929.0,36
70,860160,51.7,-12.845,2.9304,25.4,-0.038201,3.026857,52.882276,0.016732,0.0,2.6337448559670777e-05,17283.0,36
80,983040,58.5,-12.793,2.8704,25.4,-0.038751,2.536984,52.927834,0.017286,0.0,2.6337448559670777e-05,18056.0,36
90,1105920,65.5,-12.5616,2.5624,25.0,-0.038119,2.235268,52.983821,0.017318,0.0,2.6337448559670777e-05,17623.0,36
100,1228800,72.4,-12.5304,2.6744,25.0,-0.039193,2.081154,53.040326,0.016103,0.0,2.6337448559670777e-05,17765.0,36
110,1351680,79.9,-12.3532,2.7663,24.7,-0.03853,1.793318,53.095211,0.016738,0.0,2.6337448559670777e-05,16320.0,36
120,1474560,86.6,-12.3176,2.5285,24.8,-0.039776,1.795022,53.155216,0.017131,0.0,2.6337448559670777e-05,18397.0,36
130,1597440,93.0,-12.1495,2.4163,24.5,-0.03913,1.567767,53.212021,0.017076,0.0,2.6337448559670777e-05,19054.0,36
140,1720320,99.5,-12.0624,2.4302,24.4,-0.039794,1.523874,53.270689,0.016113,0.0,2.6337448559670777e-05,19081.0,36
