iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,7.9,-6.0134,0.4195,37.6,0.296619,2.779023,52.543724,0.746939,0.0,1e-05,15593.0,98
20,245760,14.4,-6.0423,0.4322,37.9,0.288532,3.018977,52.547338,0.74673,0.0,1e-05,18921.0,98
30,368640,20.8,-6.0433,0.445,37.7,0.28027,2.961087,52.551552,0.783339,0.0,1e-05,18994.0,98
40,491520,27.5,-6.0375,0.4349,37.4,0.285321,2.97191,52.556129,0.860044,0.0,1e-05,18598.0,98
50,614400,33.9,-6.0495,0.4578,37.3,0.281746,2.992598,52.560131,0.913614,0.0,1e-05,18984.0,98
60,737280,42.0,-5.9341,0.6045,35.5,0.271102,3.051597,52.564176,0.983594,0.0,1e-05,15295.0,98
70,860160,48.4,-6.0574,0.4593,36.9,0.273912,3.160288,52.567791,1.067467,0.0,1e-05,18971.0,98
80,983040,54.9,-6.0552,0.4621,36.8,0.256267,3.26139,52.570999,1.141711,0.0,1e-05,18971.0,98
90,1105920,61.4,-6.0388,0.4501,36.1,0.266877,3.465186,52.574289,1.266255,0.0,1e-05,18895.0,98
100,1228800,68.0,-6.0515,0.4676,35.8,0.27986,3.57448,52.577563,1.523421,0.0,1e-05,18760.0,98
110,1351680,76.0,-5.928,0.639,33.7,0.289782,3.901549,52.580747,1.616113,0.0,1e-05,15345.0,98
120,1474560,82.5,-6.055,0.4942,35.1,0.343094,4.253541,52.584176,1.817351,0.0,1e-05,18864.0,98
130,1597440,89.2,-6.0483,0.4834,34.4,0.354936,4.918541,52.586754,2.017537,0.0,1e-05,18415.0,98
140,1720320,95.7,-6.064,0.5241,34.2,0.350187,5.418892,52.589502,2.290115,0.0,1e-05,18858.0,98
150,1843200,102.2,-6.0467,0.504,33.2,0.363032,6.533715,52.591893,2.455943,0.0,1e-05,18823.0,98
160,1966080,110.1,-5.9305,0.6066,31.2,0.408041,7.267114,52.594364,2.803666,0.0,1e-05,15486.0,98
170,2088960,116.7,-5.9844,0.4762,31.3,0.43953,8.640554,52.596457,3.375034,0.0,1e-05,18776.0,98
180,2211840,123.2,-5.9794,0.4579,30.8,0.516618,10.530419,52.598273,3.446641,0.0,1e-05,18746.0,98
190,2334720,129.8,-5.9524,0.4279,30.0,0.500366,12.105771,52.600543,3.783952,0.0,1e-05,18751.0,98
200,2457600,136.4,-5.9368,0.4232,29.3,0.428429,14.073127,52.603225,3.815494,0.0,1e-05,18645.0,98
210,2580480,144.2,-5.844,0.5204,27.8,0.476123,16.162434,52.60636,4.085508,0.0,1e-05,15620.0,98
220,2703360,150.8,-5.9272,0.3853,28.5,0.445835,17.420217,52.609867,4.332986,0.0,1e-05,18758.0,98
230,2826240,157.4,-5.9295,0.3986,28.4,0.42874,18.7396,52.613366,4.197921,0.0,1e-05,18718.0,98
240,2949120,164.0,-5.9272,0.3758,28.2,0.429748,19.130926,52.617285,4.33476,0.0,1e-05,18637.0,98
250,3072000,170.6,-5.9447,0.3789,28.3,0.46894,18.956844,52.621002,4.515865,0.0,1e-05,18630.0,98
260,3194880,178.2,-5.8847,0.4649,27.6,0.52002,18.634361,52.624023,4.2306,0.0,1e-05,16150.0,98
270,3317760,184.7,-5.9681,0.4007,28.6,0.441409,18.095932,52.627896,4.397065,0.0,1e-05,18706.0,98
280,3440640,191.4,-5.975,0.4166,28.7,0.534277,17.871906,52.631513,4.945853,0.0,1e-05,18566.0,98
290,3563520,198.0,-5.983,0.3945,28.7,0.620327,17.476931,52.634504,4.624865,0.0,1e-05,18537.0,98
300,3686400,204.7,-5.9927,0.4235,28.9,0.41621,17.829047,52.639245,4.50425,0.0,1e-05,18333.0,98
310,3809280,212.2,-5.9319,0.5041,28.1,0.708919,16.893384,52.642745,4.50482,0.0,1e-05,16310.0,98
320,3932160,218.8,-6.0156,0.4388,29.1,0.562589,16.449696,52.646417,4.587911,0.0,1e-05,18745.0,98
330,4055040,225.3,-6.0256,0.4612,29.3,0.764383,15.851557,52.649435,5.087407,0.0,1e-05,18776.0,98
340,4177920,231.9,-6.0269,0.4637,29.2,0.464134,15.571925,52.652955,4.843027,0.0,1e-05,18727.0,98
350,4300800,238.5,-6.032,0.4275,29.3,0.424482,14.717055,52.655399,4.278315,0.0,1e-05,18670.0,98
360,4423680,245.9,-6.0114,0.5385,29.0,0.39898,14.30342,52.65786,4.58938,0.0,1e-05,16619.0,98
370,4546560,252.4,-6.039,0.4287,29.4,0.446204,13.922892,52.661435,4.412501,0.0,1e-05,18668.0,98
380,4669440,259.0,-6.0585,0.4621,29.7,0.416564,13.324231,52.664963,4.392485,0.0,1e-05,18760.0,98
390,4792320,265.7,-6.0621,0.4598,29.6,0.635687,13.011399,52.669042,4.444007,0.0,1e-05,18418.0,98
400,4915200,272.2,-6.0771,0.4827,29.8,0.440128,12.675424,52.671415,4.281302,0.0,1e-05,18761.0,98
410,5038080,279.5,-5.9946,0.5919,28.8,0.371081,11.956167,52.674019,4.534721,0.0,1e-05,16746.0,98
420,5160960,286.1,-6.0787,0.4697,29.8,0.386075,11.588664,52.67727,4.310483,0.0,1e-05,18701.0,98
430,5283840,292.7,-6.0872,0.4792,30.0,0.39424,11.465667,52.680914,4.348573,0.0,1e-05,18726.0,98
440,5406720,299.2,-6.0782,0.4761,29.9,0.390175,11.102611,52.683896,4.194075,0.0,1e-05,18770.0,98
450,5529600,305.8,-6.0815,0.4932,30.0,0.439703,10.31759,52.687063,4.248769,0.0,1e-05,18653.0,98
460,5652480,313.1,-6.031,0.6115,29.6,0.418076,10.651444,52.689572,4.288787,0.0,1e-05,16769.0,98
470,5775360,319.7,-6.0878,0.4857,30.2,0.363684,9.91922,52.692968,4.231822,0.0,1e-05,18699.0,98
480,5898240,326.4,-6.0906,0.5048,30.3,0.41963,10.100843,52.696677,4.189735,0.0,1e-05,18440.0,98
490,6021120,332.9,-6.0873,0.4889,30.2,0.42903,10.039673,52.699845,4.211358,0.0,1e-05,18822.0,98
500,6144000,339.4,-6.0996,0.4992,30.5,0.451657,9.631261,52.703315,4.404393,0.0,1e-05,18829.0,98
510,6266880,346.7,-6.0026,0.6078,29.4,0.396403,9.937182,52.705894,5.506904,0.0,1e-05,16798.0,98
520,6389760,353.3,-6.0927,0.4864,30.5,0.389117,9.340696,52.709162,4.40203,0.0,1e-05,18809.0,98
530,6512640,359.8,-6.0913,0.4922,30.6,0.382427,9.126406,52.712246,4.195628,0.0,1e-05,18760.0,98
540,6635520,366.4,-6.1042,0.4934,30.7,0.547897,9.294986,52.715628,5.754624,0.0,1e-05,18739.0,98
550,6758400,372.9,-6.1073,0.4902,30.8,0.40969,8.8547,52.719159,4.256797,0.0,1e-05,18738.0,98
560,6881280,380.3,-6.0758,0.5957,30.6,0.381713,8.784834,52.722237,4.262369,0.0,1e-05,16811.0,98
570,7004160,387.0,-6.0868,0.47,30.6,0.367659,8.63832,52.726478,4.085188,0.0,1e-05,18328.0,98
580,7127040,393.5,-6.0955,0.4633,30.8,0.387565,8.315053,52.729658,4.165641,0.0,1e-05,18772.0,98
590,7249920,400.1,-6.0959,0.4646,30.9,0.411152,8.830188,52.733562,4.317568,0.0,1e-05,18691.0,98
600,7372800,406.6,-6.0955,0.4691,30.9,0.452155,8.622234,52.737027,4.194987,0.0,1e-05,18747.0,98
610,7495680,414.0,-6.0233,0.5752,30.1,0.408219,8.144594,52.740131,4.447013,0.0,1e-05,16779.0,98
620,7618560,420.5,-6.1152,0.489,31.2,0.398403,8.630906,52.74334,4.156228,0.0,1e-05,18791.0,98
630,7741440,427.1,-6.1135,0.4962,31.3,0.671384,8.567658,52.746461,4.875662,0.0,1e-05,18686.0,98
640,7864320,433.7,-6.1055,0.4522,31.2,0.487195,8.645002,52.74922,6.003106,0.0,1e-05,18624.0,98
650,7987200,440.3,-6.1018,0.4373,31.1,0.398047,8.445652,52.752153,4.072788,0.0,1e-05,18542.0,98
660,8110080,447.8,-6.0213,0.5063,30.3,0.409918,8.021791,52.754303,4.082073,0.0,1e-05,16438.0,98
670,8232960,454.3,-6.1076,0.4603,31.4,0.392098,8.413817,52.757644,4.94866,0.0,1e-05,18825.0,98
680,8355840,460.9,-6.1116,0.474,31.5,0.394324,8.183459,52.760625,4.048867,0.0,1e-05,18691.0,98
690,8478720,467.4,-6.1178,0.4806,31.6,0.395213,8.14894,52.763661,4.282939,0.0,1e-05,18763.0,98
700,8601600,474.0,-6.0967,0.4708,31.3,0.400418,8.270978,52.766484,4.08269,0.0,1e-05,18722.0,98
710,8724480,481.3,-6.0392,0.5558,30.6,0.423761,8.653309,52.768332,4.091467,0.0,1e-05,16792.0,98
720,8847360,487.9,-6.1075,0.4409,31.4,0.404686,8.440936,52.771265,4.16891,0.0,1e-05,18630.0,98
730,8970240,494.5,-6.1192,0.4815,31.7,0.382889,8.501843,52.774232,4.152124,0.0,1e-05,18634.0,98
740,9093120,501.2,-6.1045,0.4557,31.6,0.382186,8.720124,52.777865,4.892704,0.0,1e-05,18405.0,98
750,9216000,507.7,-6.1036,0.4578,31.7,0.385326,8.775137,52.780508,4.245949,0.0,1e-05,18685.0,98
760,9338880,515.1,-6.0595,0.5561,31.1,0.363214,8.95879,52.782697,4.251624,0.0,1e-05,16750.0,98
770,9461760,521.6,-6.11,0.4724,31.9,0.412097,8.831649,52.785977,4.974439,0.0,1e-05,18771.0,98
780,9584640,528.2,-6.1016,0.4295,31.8,0.413174,8.887378,52.78884,4.207313,0.0,1e-05,18793.0,98
790,9707520,534.7,-6.1215,0.4489,32.0,0.405806,8.842542,52.791862,4.169684,0.0,1e-05,18778.0,98
800,9830400,541.2,-6.1338,0.4865,32.2,0.43523,8.751525,52.795064,4.408393,0.0,1e-05,18806.0,98
810,9953280,548.7,-6.0634,0.5695,31.3,0.419193,8.538468,52.796925,4.679275,0.0,1e-05,16580.0,98
