iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,9.6,-5.8332,0.354,37.9,0.216051,3.149696,52.544771,0.49101,0.0,1e-05,12739.0,187
20,245760,17.5,-5.8361,0.3438,37.6,0.215456,3.089671,52.5498,0.521272,0.0,1e-05,15556.0,187
30,368640,25.5,-5.8342,0.3505,37.3,0.232802,3.215887,52.55484,0.585357,0.0,1e-05,15471.0,187
40,491520,33.4,-5.8254,0.3228,37.2,0.228474,3.306245,52.559763,0.621682,0.0,1e-05,15497.0,187
50,614400,41.4,-5.84,0.3489,37.0,0.236234,3.508005,52.564705,0.722218,0.0,1e-05,15328.0,187
60,737280,50.8,-5.7415,0.4645,35.0,0.247206,3.590403,52.569462,0.801498,0.0,1e-05,13098.0,187
70,860160,58.7,-5.8168,0.3259,36.0,0.231784,3.817564,52.574218,0.905258,0.0,1e-05,15549.0,187
80,983040,66.6,-5.8347,0.3309,35.9,0.254099,4.029795,52.578944,1.050837,0.0,1e-05,15524.0,187
90,1105920,74.5,-5.8281,0.3208,35.2,0.242163,4.161468,52.583287,1.190526,0.0,1e-05,15535.0,187
100,1228800,82.5,-5.8316,0.329,34.5,0.267581,4.457096,52.58701,1.519378,0.0,1e-05,15460.0,187
110,1351680,91.8,-5.7702,0.474,32.6,0.276204,4.929815,52.59079,1.665075,0.0,1e-05,13262.0,187
120,1474560,99.8,-5.8647,0.3361,33.3,0.274602,5.350071,52.594401,1.861963,0.0,1e-05,15219.0,187
130,1597440,107.8,-5.8642,0.3352,32.0,0.315159,6.047856,52.598034,2.748981,0.0,1e-05,15419.0,187
140,1720320,115.8,-5.8685,0.3432,30.9,0.326142,6.516437,52.600925,2.360811,0.0,1e-05,15364.0,187
150,1843200,123.8,-5.8634,0.3531,30.0,0.349766,7.536508,52.603949,2.747946,0.0,1e-05,15319.0,187
160,1966080,132.9,-5.7513,0.4958,27.8,0.350414,9.256842,52.607674,2.960186,0.0,1e-05,13502.0,187
170,2088960,141.0,-5.8265,0.375,27.8,0.409792,10.780388,52.612134,3.293468,0.0,1e-05,15248.0,187
