iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,9.5,-6.7031,0.691,38.8,0.333077,0.144461,52.526713,3.055715,0.0,1e-05,12970.0,100
20,245760,17.5,-6.7186,0.6985,39.0,0.314302,0.145214,52.532038,2.990625,0.0,1e-05,15370.0,100
30,368640,25.5,-6.6871,0.7001,38.5,0.333893,0.122367,52.537527,2.945906,0.0,1e-05,15388.0,100
40,491520,33.5,-6.6668,0.6982,38.2,0.303252,0.110383,52.541618,2.805352,0.0,1e-05,15357.0,100
50,614400,41.5,-6.6063,0.7126,37.7,0.305297,0.102793,52.546045,2.925367,0.0,1e-05,15315.0,100
60,737280,50.5,-6.3718,0.831,34.8,0.32789,0.09459,52.550179,3.03918,0.0,1e-05,13666.0,100
70,860160,58.5,-6.2146,0.7145,33.0,0.602336,0.083808,52.554068,3.994602,0.0,1e-05,15253.0,100
80,983040,66.6,-5.9527,0.7139,29.9,0.333438,0.076678,52.558493,3.359567,0.0,1e-05,15238.0,100
90,1105920,74.7,-5.68,0.5858,26.5,0.299025,0.06604,52.563202,3.405603,0.0,1e-05,15153.0,100
100,1228800,82.8,-5.4472,0.4569,23.5,0.319613,0.057368,52.567044,3.763863,0.0,1e-05,15082.0,100
110,1351680,91.7,-5.3115,0.384,21.6,0.299714,0.052343,52.571101,3.771819,0.0,1e-05,13959.0,100
120,1474560,100.0,-5.2352,0.2451,20.7,0.301485,0.048161,52.575216,3.699171,0.0,1e-05,14711.0,100
130,1597440,108.2,-5.192,0.2155,20.1,0.353347,0.044182,52.579054,3.785912,0.0,1e-05,14904.0,100
140,1720320,116.5,-5.1687,0.1925,19.7,0.277229,0.042382,52.58369,3.813137,0.0,1e-05,14967.0,100
150,1843200,124.7,-5.1457,0.185,19.3,0.314385,0.039812,52.588619,3.728044,0.0,1e-05,14943.0,100
160,1966080,133.4,-5.1274,0.2429,19.1,0.344398,0.036929,52.593296,3.449439,0.0,1e-05,14046.0,100
170,2088960,141.7,-5.1106,0.1598,18.8,0.320269,0.034986,52.598289,3.630731,0.0,1e-05,14856.0,100
180,2211840,150.0,-5.0942,0.1515,18.5,0.317079,0.032203,52.603024,3.860529,0.0,1e-05,14810.0,100
190,2334720,158.3,-5.0837,0.1432,18.4,0.279361,0.02867,52.606728,3.713839,0.0,1e-05,14767.0,100
200,2457600,166.6,-5.0752,0.1392,18.3,0.387157,0.028238,52.611295,3.6452,0.0,1e-05,14775.0,100
210,2580480,175.3,-5.0883,0.2039,18.5,0.316031,0.029252,52.615427,4.127046,0.0,1e-05,14204.0,100
220,2703360,183.6,-5.0671,0.1303,18.1,0.274343,0.02502,52.619401,3.348966,0.0,1e-05,14866.0,100
230,2826240,191.8,-5.085,0.1311,18.1,34.871701,0.024523,52.623737,36.070056,0.0,1e-05,14834.0,100
