iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,9.3,-5.9938,0.5833,26.9,0.690174,0.260369,52.537559,4.448659,0.0,1e-05,13177.0,99
20,245760,17.2,-6.175,0.6762,28.8,0.290092,0.178682,52.543382,4.38985,0.0,1e-05,15578.0,99
30,368640,25.1,-6.1397,0.6645,28.6,0.287977,0.12793,52.548844,4.316311,0.0,1e-05,15529.0,99
40,491520,33.1,-6.1478,0.6685,28.9,0.319163,0.119053,52.554354,4.058068,0.0,1e-05,15468.0,99
50,614400,41.0,-6.1364,0.6387,29.1,0.281773,0.09683,52.559075,3.944488,0.0,1e-05,15429.0,99
60,737280,49.8,-6.0938,0.6623,28.8,0.725974,0.0901,52.563842,4.384167,0.0,1e-05,14060.0,99
70,860160,57.9,-6.1736,0.6315,30.1,0.327432,0.092181,52.568357,4.086962,0.0,1e-05,15216.0,99
80,983040,65.8,-6.1401,0.582,29.6,0.300188,0.07857,52.572479,3.91884,0.0,1e-05,15478.0,99
90,1105920,73.7,-6.2009,0.5685,30.8,0.298726,0.077704,52.576896,3.861405,0.0,1e-05,15533.0,99
100,1228800,81.6,-6.1973,0.5222,31.0,0.309246,0.074273,52.581042,3.833367,0.0,1e-05,15466.0,99
110,1351680,90.3,-6.1227,0.5699,29.8,0.284999,0.073622,52.585802,3.707688,0.0,1e-05,14221.0,99
120,1474560,98.3,-6.1822,0.4293,30.7,0.283856,0.070157,52.591208,3.690122,0.0,1e-05,15389.0,99
130,1597440,106.3,-6.1951,0.3981,30.8,0.266097,0.066291,52.59575,3.690865,0.0,1e-05,15328.0,99
140,1720320,114.2,-6.1953,0.3915,30.7,0.247404,0.058783,52.600701,3.674541,0.0,1e-05,15447.0,99
150,1843200,122.2,-6.1643,0.3785,30.4,0.315749,0.055259,52.606428,3.653563,0.0,1e-05,15397.0,99
160,1966080,130.9,-6.0852,0.5,29.3,0.265921,0.048823,52.610667,3.67094,0.0,1e-05,14182.0,99
170,2088960,138.8,-6.0996,0.3425,29.3,0.259248,0.044148,52.615956,3.51479,0.0,1e-05,15439.0,99
180,2211840,146.8,-6.0798,0.3334,28.7,0.242546,0.042328,52.621325,3.4737,0.0,1e-05,15445.0,99
190,2334720,154.8,-6.0576,0.3306,28.3,0.222651,0.039449,52.626311,3.388869,0.0,1e-05,15461.0,99
200,2457600,162.8,-6.0321,0.3319,27.7,0.223073,0.034576,52.631773,3.285772,0.0,1e-05,15267.0,99
210,2580480,171.5,-5.9301,0.428,26.3,0.205197,0.034555,52.637342,3.41728,0.0,1e-05,14101.0,99
220,2703360,179.5,-5.9266,0.3123,26.1,0.196457,0.03075,52.643089,3.364044,0.0,1e-05,15329.0,99
230,2826240,187.6,-5.8806,0.2855,25.4,0.18582,0.025973,52.648621,3.333557,0.0,1e-05,15267.0,99
240,2949120,196.0,-5.8513,0.2842,25.3,0.18371,0.024808,52.654691,3.285161,0.0,1e-05,14556.0,99
250,3072000,204.1,-5.8423,0.2671,25.4,0.170587,0.022131,52.659964,3.050622,0.0,1e-05,15269.0,99
260,3194880,212.8,-5.8006,0.3569,25.3,0.187017,0.02039,52.665762,2.899638,0.0,1e-05,14049.0,99
270,3317760,220.9,-5.8289,0.2628,26.0,0.176773,0.020472,52.671525,2.788934,0.0,1e-05,15286.0,99
280,3440640,228.9,-5.853,0.2519,26.3,0.174069,0.019558,52.676552,2.710259,0.0,1e-05,15342.0,99
290,3563520,236.9,-5.8643,0.261,26.8,0.17148,0.019528,52.682332,2.613845,0.0,1e-05,15354.0,99
300,3686400,244.9,-5.8736,0.2539,27.1,0.167958,0.01857,52.687589,2.587571,0.0,1e-05,15304.0,99
310,3809280,253.6,-5.8424,0.3857,26.9,0.191635,0.019946,52.693008,2.596921,0.0,1e-05,14049.0,99
320,3932160,261.7,-5.9056,0.2572,27.9,0.195741,0.018715,52.698266,2.473228,0.0,1e-05,15277.0,99
330,4055040,269.7,-5.9147,0.2637,28.0,0.17636,0.019991,52.70244,2.336943,0.0,1e-05,15342.0,99
340,4177920,277.8,-5.942,0.2657,28.4,0.1721,0.019245,52.707733,2.305342,0.0,1e-05,15103.0,99
350,4300800,285.8,-5.9489,0.2645,28.5,0.161861,0.01979,52.712884,2.201072,0.0,1e-05,15415.0,99
360,4423680,294.6,-5.8862,0.4115,28.1,0.173446,0.019637,52.71835,2.163889,0.0,1e-05,13987.0,99
370,4546560,302.6,-5.9363,0.2697,29.0,0.173821,0.02028,52.723123,2.102874,0.0,1e-05,15283.0,99
380,4669440,310.6,-5.9426,0.2635,29.2,0.17838,0.021497,52.727629,2.194352,0.0,1e-05,15331.0,99
390,4792320,318.6,-5.9363,0.266,29.3,0.170666,0.01992,52.732471,2.02371,0.0,1e-05,15362.0,99
400,4915200,326.6,-5.9539,0.2653,29.6,0.157905,0.02216,52.737015,2.007957,0.0,1e-05,15375.0,99
410,5038080,335.5,-5.9159,0.4534,29.0,0.185024,0.021916,52.741329,1.692244,0.0,1e-05,13902.0,99
420,5160960,343.5,-6.0492,0.2809,30.7,0.164445,0.024325,52.74546,1.749761,0.0,1e-05,15290.0,99
