iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,10.8,-6.5721,0.6073,39.8,0.325655,0.154264,52.540801,2.092189,2.67059,1e-05,11420.0,189
20,245760,20.1,-6.668,0.5773,41.0,0.320631,0.126379,52.546217,2.03829,2.518482,1e-05,13125.0,189
30,368640,29.5,-6.6057,0.5843,39.7,0.290043,0.110344,52.551946,1.902306,2.434315,1e-05,13048.0,189
40,491520,39.1,-6.432,0.6132,37.2,0.286783,0.092086,52.557395,1.869261,2.278921,1e-05,12908.0,189
50,614400,48.6,-6.1683,0.7174,33.5,0.288516,0.081199,52.562619,1.923695,2.30243,1e-05,12906.0,189
60,737280,58.9,-5.6666,0.7788,27.6,0.335549,0.057886,52.567421,2.173706,2.136828,1e-05,11887.0,189
70,860160,68.7,-5.2582,0.4818,23.1,0.283711,0.041512,52.571758,2.363826,2.162213,1e-05,12615.0,189
80,983040,78.4,-5.0922,0.2859,21.2,0.264786,0.034573,52.575148,2.053621,2.091042,1e-05,12554.0,189
90,1105920,88.2,-5.1073,0.2829,21.0,0.395388,0.031078,52.57989,1.855418,1.977691,1e-05,12573.0,189
100,1228800,98.1,-5.1643,0.319,21.3,0.230654,0.033874,52.584032,1.637489,2.018541,1e-05,12479.0,189
110,1351680,108.4,-5.2556,0.4006,22.6,0.198557,0.030957,52.588127,1.512782,1.964413,1e-05,11856.0,189
120,1474560,118.1,-5.2689,0.4128,21.9,0.212373,0.032545,52.591943,1.410236,1.822984,1e-05,12648.0,189
130,1597440,127.9,-5.3349,0.4624,22.4,0.207598,0.03706,52.596587,1.312025,1.856315,1e-05,12612.0,189
140,1720320,137.6,-5.4625,0.5365,23.2,0.200757,0.042072,52.601498,1.179859,1.848642,1e-05,12634.0,189
150,1843200,147.3,-5.522,0.5666,23.7,0.188875,0.035461,52.606222,1.103621,1.824652,1e-05,12686.0,189
160,1966080,157.9,-5.533,0.5953,23.4,0.16763,0.037871,52.610814,1.109865,1.82153,1e-05,11619.0,189
170,2088960,167.6,-5.6419,0.6111,24.3,0.155205,0.042781,52.615099,1.036918,1.708349,1e-05,12705.0,189
180,2211840,177.2,-5.734,0.6644,24.8,0.259609,0.040444,52.61998,1.026799,1.701298,1e-05,12748.0,189
190,2334720,186.8,-5.7661,0.6797,24.4,0.16564,0.045692,52.625112,0.973525,1.695691,1e-05,12725.0,189
200,2457600,196.5,-5.7773,0.6735,23.8,0.13803,0.041798,52.629499,1.003173,1.639134,1e-05,12703.0,189
210,2580480,207.0,-5.7691,0.6699,23.0,0.202322,0.041877,52.634463,1.233613,1.614399,1e-05,11701.0,189
220,2703360,216.9,-5.7687,0.6141,22.7,0.181777,0.041813,52.639629,0.960794,1.632988,1e-05,12465.0,189
230,2826240,226.7,-5.7772,0.621,22.5,0.175981,0.035061,52.644376,1.057267,1.576183,1e-05,12549.0,189
240,2949120,236.4,-5.7099,0.5535,21.6,0.133471,0.030767,52.649554,1.027963,1.541561,1e-05,12627.0,189
250,3072000,246.2,-5.6279,0.5163,20.8,0.381021,0.028537,52.654384,1.111245,1.535618,1e-05,12560.0,189
260,3194880,256.6,-5.4733,0.5406,19.5,0.097417,0.029735,52.659009,1.120177,1.513485,1e-05,11790.0,189
270,3317760,266.4,-5.3912,0.4676,19.3,0.087661,0.0244,52.663972,1.363114,1.51986,1e-05,12506.0,189
280,3440640,276.4,-5.3045,0.3854,18.8,0.16776,0.017063,52.668834,1.305667,1.516719,1e-05,12318.0,189
290,3563520,286.2,-5.2442,0.3265,18.4,0.142134,0.014108,52.673401,1.418894,1.47589,1e-05,12514.0,189
300,3686400,296.1,-5.2012,0.2615,18.1,0.111294,0.011909,52.677706,1.452358,1.434866,1e-05,12440.0,189
310,3809280,306.4,-5.1382,0.2824,17.4,0.105029,0.010322,52.682322,1.353478,1.430636,1e-05,11949.0,189
320,3932160,316.2,-5.0969,0.1733,17.3,0.139495,0.010046,52.687576,1.542966,1.387996,1e-05,12506.0,189
330,4055040,326.1,-5.0521,0.1347,17.0,0.121181,0.010177,52.692619,1.763863,1.422938,1e-05,12396.0,189
340,4177920,336.1,-5.0155,0.1224,16.9,0.137878,0.010264,52.697511,2.046425,1.405763,1e-05,12367.0,189
350,4300800,345.8,-4.9902,0.116,16.8,0.137324,0.009591,52.702456,2.203772,1.379207,1e-05,12597.0,189
360,4423680,355.6,-5.0051,0.1725,17.3,0.151175,0.00899,52.708408,2.973892,1.341637,1e-05,12529.0,189
370,4546560,365.3,-4.9752,0.1184,16.8,0.13308,0.00884,52.71382,2.041346,1.365362,1e-05,12764.0,189
380,4669440,374.9,-4.9726,0.1172,16.8,0.159735,0.008793,52.719489,2.737301,1.338397,1e-05,12721.0,189
390,4792320,384.7,-4.9741,0.12,16.8,0.151477,0.008302,52.72576,2.894935,1.348005,1e-05,12558.0,189
400,4915200,394.6,-4.9726,0.1177,16.9,0.144359,0.008606,52.731768,2.208487,1.308046,1e-05,12425.0,189
