iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,9.6,-6.0528,0.4474,40.6,0.203358,2.948866,52.534096,0.485765,0.0,1e-05,12843.0,187
20,245760,17.4,-6.0645,0.4442,40.9,0.222964,3.021564,52.539401,0.544012,0.0,1e-05,15655.0,187
30,368640,25.3,-6.1001,0.4672,41.5,0.215236,2.937458,52.544623,0.609128,0.0,1e-05,15682.0,187
40,491520,33.1,-6.129,0.4796,41.8,0.225636,3.216693,52.549701,0.648669,0.0,1e-05,15752.0,187
50,614400,41.0,-6.1205,0.4828,41.5,0.230299,3.238935,52.554671,0.733957,0.0,1e-05,15444.0,187
60,737280,50.5,-5.987,0.6686,39.1,0.22533,3.388768,52.559728,0.829273,0.0,1e-05,12936.0,187
70,860160,58.3,-6.1731,0.4977,42.0,0.234804,3.562055,52.564687,0.974995,0.0,1e-05,15709.0,187
80,983040,66.1,-6.2141,0.5217,42.4,0.236167,3.706494,52.569231,1.153857,0.0,1e-05,15724.0,187
90,1105920,74.0,-6.2326,0.532,42.3,0.2497,3.987753,52.573276,1.306958,0.0,1e-05,15715.0,187
100,1228800,81.8,-6.2689,0.5653,42.5,0.262719,4.360123,52.577621,1.482872,0.0,1e-05,15646.0,187
110,1351680,91.1,-6.1549,0.754,40.3,0.258833,4.886554,52.581415,1.678839,0.0,1e-05,13226.0,187
120,1474560,98.9,-6.3537,0.6133,42.9,0.298725,5.220195,52.585107,2.174333,0.0,1e-05,15705.0,187
130,1597440,106.7,-6.3703,0.6351,42.6,0.275677,5.845494,52.588711,2.092641,0.0,1e-05,15751.0,187
140,1720320,114.5,-6.3881,0.6812,42.4,0.304408,6.184783,52.591742,2.480884,0.0,1e-05,15727.0,187
150,1843200,122.4,-6.3614,0.6806,41.1,0.318318,6.890893,52.595113,3.413547,0.0,1e-05,15710.0,187
160,1966080,132.5,-6.2523,0.8231,38.8,0.317457,8.362902,52.597248,2.846611,0.0,1e-05,12141.0,187
170,2088960,140.6,-6.3714,0.7178,40.0,0.374291,8.73707,52.600352,3.107728,0.0,1e-05,15176.0,187
180,2211840,148.5,-6.3179,0.7337,38.6,0.378715,9.651806,52.603498,3.824086,0.0,1e-05,15587.0,187
190,2334720,156.4,-6.2808,0.7181,37.4,0.34548,11.516127,52.606825,3.243349,0.0,1e-05,15585.0,187
200,2457600,164.3,-6.2247,0.7198,36.0,0.439815,13.312999,52.610589,3.586545,0.0,1e-05,15499.0,187
210,2580480,173.4,-6.0889,0.8369,33.9,0.349848,15.242623,52.615095,3.355492,0.0,1e-05,13537.0,187
220,2703360,181.3,-6.1838,0.7303,34.7,0.524608,17.36999,52.621215,3.551799,0.0,1e-05,15527.0,187
230,2826240,189.2,-6.1924,0.7412,34.0,0.366941,17.097445,52.628434,3.962898,0.0,1e-05,15495.0,187
240,2949120,197.1,-6.2187,0.7613,34.0,0.37328,17.06554,52.634423,3.537511,0.0,1e-05,15512.0,187
250,3072000,205.1,-6.2241,0.7322,33.6,0.377004,15.673036,52.641388,3.674706,0.0,1e-05,15425.0,187
260,3194880,214.1,-6.1469,0.8243,32.7,1.245861,15.219924,52.646109,4.100848,0.0,1e-05,13709.0,187
270,3317760,222.1,-6.2525,0.7497,33.7,0.386526,14.795437,52.652747,4.048646,0.0,1e-05,15289.0,187
280,3440640,230.0,-6.2329,0.7368,33.3,0.444595,13.366418,52.659947,4.204317,0.0,1e-05,15547.0,187
290,3563520,237.9,-6.2002,0.7363,33.0,0.409821,13.162064,52.665494,4.098114,0.0,1e-05,15549.0,187
300,3686400,245.8,-6.2089,0.745,33.2,0.385589,12.661342,52.67047,4.088981,0.0,1e-05,15477.0,187
310,3809280,254.8,-6.1141,0.8125,31.9,0.386827,11.552914,52.675568,3.950997,0.0,1e-05,13781.0,187
320,3932160,262.7,-6.2128,0.6991,33.2,0.3964,11.219076,52.680774,3.895605,0.0,1e-05,15432.0,187
330,4055040,270.6,-6.2276,0.7212,33.1,0.352809,10.829249,52.687354,4.637421,0.0,1e-05,15526.0,187
340,4177920,278.6,-6.2178,0.6984,33.0,0.399081,10.864407,52.693301,3.909445,0.0,1e-05,15519.0,187
350,4300800,286.6,-6.2329,0.7347,33.1,0.423555,9.7206,52.698311,4.213344,0.0,1e-05,15247.0,187
