iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
360,6414336,287.8,-5.4938,0.356,21.8,0.075744,0.016981,52.883389,0.87887,0.0,1e-05,14654.0,101
370,6537216,296.3,-5.5555,0.2851,22.6,0.055992,0.016461,52.887625,0.844853,0.0,1e-05,14482.0,101
380,6660096,304.5,-5.5878,0.2842,22.8,0.070912,0.017682,52.89199,0.906194,0.0,1e-05,15004.0,101
390,6782976,312.3,-5.6066,0.2906,22.9,0.045504,0.019099,52.896397,0.861222,0.0,1e-05,15694.0,101
400,6905856,320.1,-5.6386,0.2872,23.1,0.046051,0.019006,52.901302,0.848273,0.0,1e-05,15733.0,101
410,7028736,328.5,-5.6114,0.3865,22.7,0.040733,0.016536,52.906186,0.854953,0.0,1e-05,14711.0,101
420,7151616,336.3,-5.6617,0.2963,23.2,0.045315,0.018508,52.910806,0.824354,0.0,1e-05,15697.0,101
430,7274496,344.2,-5.6761,0.289,23.4,0.044122,0.01963,52.914735,0.877717,0.0,1e-05,15623.0,101
440,7397376,352.1,-5.695,0.3015,23.4,0.049694,0.018164,52.919353,0.865382,0.0,1e-05,15474.0,101
450,7520256,359.9,-5.686,0.2852,23.4,0.049721,0.019029,52.923674,0.953357,0.0,1e-05,15709.0,101
460,7643136,368.2,-5.6385,0.3825,22.7,0.041297,0.020097,52.927838,inf,0.0,1e-05,14762.0,101
470,7766016,376.1,-5.683,0.2868,23.2,0.039545,0.017201,52.932164,0.879423,0.0,1e-05,15709.0,101
480,7888896,384.0,-5.6919,0.3013,23.3,0.039611,0.017769,52.936552,0.921423,0.0,1e-05,15413.0,101
490,8011776,391.8,-5.6937,0.283,23.4,0.033779,0.017726,52.940711,0.926213,0.0,1e-05,15749.0,101
500,8134656,399.6,-5.6836,0.2866,23.2,0.038474,0.018277,52.945033,0.944222,0.0,1e-05,15755.0,101
510,8257536,408.0,-5.6287,0.4028,22.6,0.036684,0.01729,52.949355,0.963267,0.0,1e-05,14689.0,101
520,8380416,415.9,-5.6684,0.2747,23.2,0.169032,0.017723,52.953394,1.072235,0.0,1e-05,15673.0,101
530,8503296,423.7,-5.6723,0.2952,23.2,0.040685,0.019514,52.957697,0.967701,0.0,1e-05,15688.0,101
540,8626176,431.5,-5.6702,0.2962,23.2,0.042924,0.016755,52.962234,1.018714,0.0,1e-05,15716.0,101
550,8749056,439.5,-5.6632,0.2963,23.2,0.15893,0.017052,52.966559,1.128531,0.0,1e-05,15451.0,101
560,8871936,447.8,-5.6264,0.4086,23.0,0.035894,0.017771,52.970115,1.027083,0.0,1e-05,14749.0,101
570,8994816,455.6,-5.6541,0.2929,23.3,0.039613,0.018223,52.974492,1.042967,0.0,1e-05,15680.0,101
580,9117696,463.5,-5.6475,0.3108,23.4,0.04155,0.017714,52.978843,1.090765,0.0,1e-05,15673.0,101
590,9240576,471.3,-5.6202,0.2871,23.2,0.042096,0.01556,52.983079,1.135445,0.0,1e-05,15678.0,101
600,9363456,479.1,-5.651,0.3345,23.8,0.038527,0.016235,52.987469,1.130625,0.0,1e-05,15696.0,101
610,9486336,487.5,-5.626,0.426,23.7,0.045512,0.01554,52.992319,1.058419,0.0,1e-05,14698.0,101
620,9609216,495.5,-5.6361,0.3006,23.8,0.042898,0.017653,52.996861,1.076981,0.0,1e-05,15434.0,101
630,9732096,503.3,-5.6635,0.3378,24.3,0.049486,0.017274,53.001133,1.102786,0.0,1e-05,15631.0,101
640,9854976,511.1,-5.6855,0.3499,24.7,0.040227,0.017606,53.005344,1.011132,0.0,1e-05,15714.0,101
650,9977856,518.9,-5.6795,0.353,24.8,0.042791,0.016357,53.008677,0.965413,0.0,1e-05,15800.0,101
660,10100736,527.4,-5.6577,0.442,24.4,0.047758,0.016512,53.01179,1.066641,0.0,1e-05,14537.0,101
670,10223616,535.2,-5.6525,0.3332,24.3,0.05435,0.013994,53.015419,0.999123,0.0,1e-05,15704.0,101
680,10346496,543.0,-5.7364,0.386,25.3,0.048401,0.019081,53.01968,0.936853,0.0,1e-05,15779.0,101
690,10469376,550.8,-5.7678,0.4063,25.7,0.042475,0.017317,53.023474,0.892084,0.0,1e-05,15748.0,101
700,10592256,558.7,-5.7482,0.3839,25.2,0.04305,0.018765,53.026495,0.878567,0.0,1e-05,15455.0,101
710,10715136,567.1,-5.7561,0.4306,25.2,0.049221,0.018319,53.030533,0.855379,0.0,1e-05,14676.0,101
720,10838016,574.9,-5.7837,0.3476,25.4,0.042846,0.020363,53.034809,0.875045,0.0,1e-05,15737.0,101
730,10960896,582.7,-5.8677,0.3654,26.3,0.058898,0.021693,53.038836,0.824562,0.0,1e-05,15696.0,101
740,11083776,590.6,-5.9219,0.3562,26.8,0.042335,0.02176,53.042684,0.761165,0.0,1e-05,15647.0,101
750,11206656,599.1,-5.9533,0.3449,27.1,0.066487,0.022547,53.046954,0.796354,0.0,1e-05,14393.0,101
760,11329536,608.4,-5.9593,0.4537,26.7,0.055123,0.022852,53.050967,0.786267,0.0,1e-05,13236.0,101
770,11452416,616.6,-6.113,0.3425,28.8,0.054014,0.022633,53.055608,0.797627,0.0,1e-05,14995.0,101
780,11575296,624.8,-6.165,0.3367,29.4,0.055441,0.023867,53.06066,0.829634,0.0,1e-05,14958.0,101
790,11698176,632.8,-6.1751,0.3347,29.6,0.054389,0.02289,53.064754,0.921176,0.0,1e-05,15395.0,101
800,11821056,640.6,-6.2097,0.348,29.9,0.066992,0.02473,53.068932,0.935731,0.0,1e-05,15727.0,101
810,11943936,649.6,-6.1379,0.5195,28.9,0.06682,0.021965,53.073474,0.984934,0.0,1e-05,13756.0,101
