iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,9.6,-5.9557,0.3972,40.6,0.199239,2.795171,52.543379,0.419931,0.0,1e-05,12838.0,187
20,245760,17.6,-5.974,0.4283,40.9,0.212928,2.781914,52.548799,0.448883,0.0,1e-05,15367.0,187
30,368640,25.4,-5.9637,0.4256,40.6,0.214723,2.708987,52.554,0.485871,0.0,1e-05,15600.0,187
40,491520,33.3,-5.9824,0.427,40.8,0.238015,2.774862,52.558443,0.520402,0.0,1e-05,15661.0,187
50,614400,41.1,-5.9786,0.4211,40.6,0.236543,2.936918,52.563157,0.571191,0.0,1e-05,15649.0,187
60,737280,50.8,-5.8483,0.6051,38.2,0.235622,2.85695,52.567922,0.635917,0.0,1e-05,12679.0,187
70,860160,58.8,-5.993,0.4329,40.7,0.24224,3.058128,52.572754,0.71864,0.0,1e-05,15512.0,187
80,983040,66.6,-6.0192,0.4275,40.7,0.240856,2.991571,52.576885,0.843387,0.0,1e-05,15589.0,187
90,1105920,74.5,-6.0361,0.4485,40.9,0.242519,3.244584,52.581347,1.005087,0.0,1e-05,15538.0,187
100,1228800,82.5,-6.0288,0.4364,40.7,0.236009,3.532202,52.585405,1.10927,0.0,1e-05,15481.0,187
110,1351680,92.1,-5.9058,0.6179,38.4,0.241019,3.676384,52.589162,1.356318,0.0,1e-05,12767.0,187
120,1474560,100.0,-6.082,0.4465,40.9,0.258795,4.347812,52.592666,1.469567,0.0,1e-05,15638.0,187
130,1597440,107.8,-6.1119,0.4559,41.2,0.288757,4.902918,52.595841,1.873487,0.0,1e-05,15594.0,187
140,1720320,115.7,-6.1404,0.4737,41.3,0.311085,5.424135,52.598978,2.225649,0.0,1e-05,15549.0,187
150,1843200,123.6,-6.1627,0.4692,41.2,0.289727,6.49344,52.60148,2.62028,0.0,1e-05,15578.0,187
160,1966080,133.3,-6.0521,0.6952,38.9,0.328669,7.413461,52.603706,2.968335,0.0,1e-05,12767.0,187
170,2088960,141.3,-6.2713,0.5151,41.8,0.331552,8.657406,52.6061,3.068411,0.0,1e-05,15241.0,187
180,2211840,149.2,-6.3081,0.5154,41.8,0.358831,9.993843,52.60812,3.512234,0.0,1e-05,15628.0,187
190,2334720,157.1,-6.3615,0.5423,42.1,0.373168,11.450244,52.609832,3.754341,0.0,1e-05,15599.0,187
200,2457600,164.9,-6.3979,0.5744,41.9,0.371697,13.19678,52.611848,3.897459,0.0,1e-05,15590.0,187
210,2580480,174.4,-6.2913,0.7641,39.6,0.415348,14.945475,52.613704,6.64844,0.0,1e-05,13001.0,187
220,2703360,182.3,-6.5185,0.5964,42.1,0.337729,16.832434,52.615314,4.156108,0.0,1e-05,15561.0,187
230,2826240,190.2,-6.5406,0.5783,41.8,0.381303,19.854148,52.616901,4.37732,0.0,1e-05,15492.0,187
240,2949120,198.2,-6.535,0.5726,40.9,0.357165,22.111166,52.618771,4.195716,0.0,1e-05,15362.0,187
250,3072000,206.1,-6.5304,0.5822,40.3,0.400258,24.904695,52.620924,4.457713,0.0,1e-05,15576.0,187
260,3194880,216.0,-6.5282,0.6731,39.4,0.366231,26.888859,52.623222,4.593815,0.0,1e-05,12410.0,187
270,3317760,224.0,-6.5314,0.5656,39.0,0.574594,29.346007,52.626073,5.037496,0.0,1e-05,15475.0,187
280,3440640,231.9,-6.5204,0.5725,38.2,3.050397,31.547719,52.629582,9.424764,0.0,1e-05,15502.0,187
290,3563520,239.9,-6.5735,0.5905,38.4,0.391131,33.37418,52.634096,4.64467,0.0,1e-05,15410.0,187
300,3686400,247.8,-6.5883,0.5822,37.9,0.397841,34.160726,52.639661,4.741872,0.0,1e-05,15516.0,187
310,3809280,257.6,-6.6112,0.6941,38.3,0.463008,32.360249,52.643161,4.646532,0.0,1e-05,12505.0,187
320,3932160,265.5,-6.6286,0.5991,38.4,0.383371,30.26909,52.648113,4.772798,0.0,1e-05,15568.0,187
330,4055040,273.4,-6.6356,0.5905,38.4,0.434734,29.675561,52.65358,4.894168,0.0,1e-05,15538.0,187
340,4177920,281.3,-6.6063,0.5816,37.9,0.383016,29.072621,52.657727,4.670254,0.0,1e-05,15556.0,187
350,4300800,289.3,-6.5976,0.5696,37.9,0.403353,28.160921,52.661457,4.758959,0.0,1e-05,15424.0,187
360,4423680,298.9,-6.6055,0.6539,38.5,0.415483,27.368851,52.665583,4.948985,0.0,1e-05,12787.0,187
370,4546560,306.8,-6.5588,0.5528,37.7,0.400293,26.485024,52.669688,4.848039,0.0,1e-05,15488.0,187
380,4669440,314.9,-6.5245,0.5341,37.2,0.354994,25.397342,52.674056,5.055569,0.0,1e-05,15217.0,187
390,4792320,322.8,-6.5443,0.5567,37.8,0.370021,24.883202,52.678536,5.016369,0.0,1e-05,15521.0,187
400,4915200,330.7,-6.5178,0.5173,37.4,0.426981,24.424259,52.683067,4.957359,0.0,1e-05,15519.0,187
410,5038080,340.3,-6.5261,0.6164,38.0,0.373932,23.542802,52.686483,4.859802,0.0,1e-05,12778.0,187
420,5160960,348.3,-6.5032,0.521,37.5,0.358344,24.451709,52.690628,4.815568,0.0,1e-05,15512.0,187
430,5283840,356.2,-6.4938,0.533,37.2,0.556262,24.011119,52.694361,5.136706,0.0,1e-05,15408.0,187
440,5406720,364.2,-6.4919,0.5368,37.5,0.450977,24.039341,52.699121,4.801805,0.0,1e-05,15438.0,187
450,5529600,372.2,-6.4797,0.54,37.2,0.42123,23.746138,52.703636,4.722854,0.0,1e-05,15322.0,187
460,5652480,381.9,-6.4636,0.6229,37.5,0.373797,23.116203,52.707379,4.768664,0.0,1e-05,12721.0,187
470,5775360,389.8,-6.4943,0.5571,37.6,0.36656,23.498777,52.710902,5.183646,0.0,1e-05,15496.0,187
480,5898240,397.7,-6.5023,0.5729,37.7,0.359757,24.42358,52.714806,4.675137,0.0,1e-05,15531.0,187
490,6021120,405.7,-6.4947,0.5498,37.5,0.412933,24.694013,52.719159,4.556009,0.0,1e-05,15479.0,187
500,6144000,413.6,-6.4843,0.5633,37.5,0.355393,24.632988,52.72276,4.428666,0.0,1e-05,15455.0,187
510,6266880,423.3,-6.4575,0.6664,37.4,0.349051,25.44272,52.726121,4.857955,0.0,1e-05,12695.0,187
520,6389760,431.2,-6.4909,0.568,37.5,0.364768,23.882093,52.729988,4.323434,0.0,1e-05,15549.0,187
530,6512640,439.3,-6.4901,0.5589,37.7,0.368343,25.280125,52.73378,4.525013,0.0,1e-05,15176.0,187
540,6635520,447.2,-6.4895,0.572,37.9,0.454594,25.754181,52.737662,4.323699,0.0,1e-05,15448.0,187
550,6758400,455.2,-6.5194,0.6066,38.3,0.387878,25.934659,52.741066,4.349132,0.0,1e-05,15478.0,187
560,6881280,464.8,-6.5035,0.6692,38.2,0.363081,25.969104,52.744325,4.075295,0.0,1e-05,12789.0,187
570,7004160,472.7,-6.4718,0.5812,37.8,0.433488,26.622872,52.748013,4.234874,0.0,1e-05,15571.0,187
580,7127040,480.6,-6.4819,0.5632,38.0,0.4979,26.845519,52.751374,4.304158,0.0,1e-05,15472.0,187
590,7249920,488.6,-6.4861,0.5681,38.1,0.398081,27.079748,52.754993,3.956641,0.0,1e-05,15500.0,187
600,7372800,496.6,-6.4753,0.5789,38.2,0.404188,26.51224,52.758904,4.058101,0.0,1e-05,15225.0,187
610,7495680,506.2,-6.5077,0.6945,39.0,0.373827,27.075044,52.761933,3.857188,0.0,1e-05,12810.0,187
620,7618560,514.1,-6.476,0.5881,38.3,0.477575,25.992475,52.765014,3.944849,0.0,1e-05,15544.0,187
630,7741440,522.1,-6.4668,0.5705,38.2,0.473404,26.849029,52.768621,4.128316,0.0,1e-05,15490.0,187
640,7864320,530.0,-6.4675,0.5866,38.2,0.399481,27.080473,52.772421,3.82856,0.0,1e-05,15446.0,187
650,7987200,538.0,-6.4479,0.5847,37.9,0.378329,27.071943,52.77604,3.837679,0.0,1e-05,15417.0,187
660,8110080,547.4,-6.434,0.6521,37.8,0.411979,26.670497,52.778773,3.756817,0.0,1e-05,13015.0,187
670,8232960,555.5,-6.448,0.6073,37.8,0.529997,26.24771,52.782209,3.920503,0.0,1e-05,15233.0,187
680,8355840,563.4,-6.4321,0.5954,37.6,0.352583,27.280184,52.785873,3.756019,0.0,1e-05,15498.0,187
690,8478720,571.4,-6.4292,0.5958,37.3,0.397616,25.906153,52.789358,4.445199,0.0,1e-05,15464.0,187
700,8601600,579.3,-6.405,0.5969,36.9,0.415261,26.471199,52.792708,3.757545,0.0,1e-05,15470.0,187
710,8724480,588.7,-6.316,0.7099,35.9,0.336261,26.143843,52.795915,3.637782,0.0,1e-05,13037.0,187
720,8847360,596.7,-6.4155,0.6126,37.3,0.390292,26.627532,52.799281,3.495326,0.0,1e-05,15437.0,187
730,8970240,604.8,-6.4135,0.6245,37.2,0.882537,26.70874,52.802851,4.128839,0.0,1e-05,15208.0,187
740,9093120,612.7,-6.4024,0.5934,37.0,0.354498,26.977313,52.806328,3.483113,0.0,1e-05,15444.0,187
750,9216000,620.7,-6.379,0.5911,36.6,0.356524,25.454428,52.810075,3.538542,0.0,1e-05,15428.0,187
