iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,10.7,-6.2724,0.6995,33.6,0.32988,0.196061,52.536345,3.862415,0.0,1e-05,11492.0,188
20,245760,19.9,-6.4713,0.7174,36.9,0.325684,0.127182,52.542571,3.855942,0.0,1e-05,13285.0,188
30,368640,29.2,-6.551,0.7515,38.3,0.319459,0.098232,52.548443,3.541329,0.0,1e-05,13241.0,188
40,491520,38.4,-6.6365,0.7923,39.9,0.309245,0.090949,52.554496,3.261368,0.0,1e-05,13321.0,188
50,614400,47.7,-6.7141,0.8156,41.2,0.295756,0.0829,52.56068,3.237868,0.0,1e-05,13292.0,188
60,737280,58.3,-6.6313,0.8652,40.5,0.309248,0.066648,52.566857,3.146468,0.0,1e-05,11635.0,188
70,860160,67.5,-6.7687,0.7119,43.1,0.30343,0.065482,52.573727,2.936762,0.0,1e-05,13293.0,188
80,983040,76.7,-6.7693,0.7006,43.1,0.286407,0.058189,52.580044,2.747195,0.0,1e-05,13327.0,188
90,1105920,86.0,-6.741,0.6961,42.8,0.277708,0.056479,52.585592,2.664006,0.0,1e-05,13276.0,188
100,1228800,95.2,-6.657,0.6128,41.4,0.267123,0.051631,52.591838,2.66132,0.0,1e-05,13270.0,188
110,1351680,105.7,-6.5407,0.7305,39.6,0.276527,0.047291,52.598385,2.725103,0.0,1e-05,11697.0,188
120,1474560,115.1,-6.6001,0.5793,40.5,0.263888,0.03982,52.605424,2.521592,0.0,1e-05,13117.0,188
130,1597440,124.4,-6.5248,0.535,39.5,0.255783,0.041291,52.612559,2.683264,0.0,1e-05,13229.0,188
140,1720320,133.7,-6.4504,0.4859,38.6,0.237615,0.039741,52.619453,2.58835,0.0,1e-05,13234.0,188
150,1843200,143.0,-6.4479,0.468,38.5,0.236513,0.037671,52.626011,2.409851,0.0,1e-05,13209.0,188
160,1966080,153.5,-6.3864,0.6082,37.5,0.222881,0.034863,52.632158,2.448659,0.0,1e-05,11713.0,188
170,2088960,162.7,-6.4586,0.4822,38.9,0.22827,0.034516,52.638494,2.249774,0.0,1e-05,13272.0,188
180,2211840,172.1,-6.4776,0.486,39.3,0.205678,0.035399,52.644395,2.188877,0.0,1e-05,13074.0,188
190,2334720,181.4,-6.4517,0.4875,38.6,0.207837,0.032485,52.651004,2.059641,0.0,1e-05,13188.0,188
200,2457600,190.8,-6.4433,0.4674,38.2,0.208696,0.034256,52.658155,2.137049,0.0,1e-05,13115.0,188
210,2580480,201.3,-6.3634,0.6032,36.7,0.197374,0.032964,52.664807,2.118153,0.0,1e-05,11706.0,188
220,2703360,210.6,-6.3663,0.4666,36.4,0.191325,0.028558,52.671168,2.067504,0.0,1e-05,13201.0,188
230,2826240,220.0,-6.3165,0.4717,35.4,0.18132,0.029319,52.677214,1.991697,0.0,1e-05,13107.0,188
240,2949120,229.5,-6.2391,0.4675,33.8,0.159214,0.02736,52.683696,1.89363,0.0,1e-05,12937.0,188
