iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
520,6389760,432.0,-5.819,0.2105,23.4,0.088464,0.014388,52.834541,1.089865,0.0,1e-05,15062.0,100
530,6512640,440.2,-5.846,0.2133,23.7,0.085431,0.015717,52.838956,1.121727,0.0,1e-05,15040.0,100
540,6635520,448.3,-5.8977,0.2258,24.2,0.106472,0.018468,52.843683,1.161648,0.0,1e-05,15077.0,100
550,6758400,456.6,-5.9467,0.2301,24.7,0.102452,0.020187,52.847548,1.125432,0.0,1e-05,14877.0,100
560,6881280,465.3,-6.0321,0.4102,25.7,0.087151,0.019609,52.852203,1.224086,0.0,1e-05,14067.0,100
570,7004160,473.5,-6.0897,0.2503,25.9,0.105219,0.027713,52.85695,1.093068,0.0,1e-05,14998.0,100
580,7127040,481.7,-6.1828,0.2604,26.9,0.133386,0.035526,52.862356,1.040347,0.0,1e-05,14969.0,100
590,7249920,489.9,-6.2714,0.2671,27.6,0.106041,0.03832,52.867032,1.032385,0.0,1e-05,15049.0,100
600,7372800,498.1,-6.348,0.2578,28.0,0.092932,0.038639,52.871766,0.949827,0.0,1e-05,15017.0,100
610,7495680,506.9,-6.2825,0.4905,27.1,0.092041,0.047203,52.876393,0.985332,0.0,1e-05,13955.0,100
620,7618560,515.2,-6.3167,0.2462,27.6,0.108704,0.032364,52.880986,0.843735,0.0,1e-05,14827.0,100
630,7741440,523.2,-6.2324,0.2481,26.9,0.098807,0.02778,52.885292,0.857058,0.0,1e-05,15193.0,100
640,7864320,531.4,-6.1857,0.2526,26.3,0.133921,0.025209,52.889186,0.843697,0.0,1e-05,14997.0,100
650,7987200,539.6,-6.1683,0.2774,26.0,0.09268,0.02784,52.893139,0.770567,0.0,1e-05,15005.0,100
660,8110080,548.5,-6.1078,0.4473,25.5,0.135074,0.024041,52.897265,0.71725,0.0,1e-05,13907.0,100
670,8232960,556.7,-6.1626,0.2916,26.3,0.098828,0.027127,52.901063,0.716943,0.0,1e-05,14922.0,100
680,8355840,564.9,-6.1565,0.2972,26.4,0.099476,0.02985,52.905274,0.645002,0.0,1e-05,15028.0,100
690,8478720,573.1,-6.1509,0.3102,26.4,0.097044,0.027398,52.9095,0.654842,0.0,1e-05,15025.0,100
700,8601600,581.2,-6.1208,0.2802,26.2,0.082475,0.02495,52.913474,0.625953,0.0,1e-05,15027.0,100
710,8724480,590.0,-6.0979,0.3804,25.9,0.085043,0.024318,52.917562,0.625204,0.0,1e-05,13938.0,100
720,8847360,598.2,-6.1088,0.2718,26.0,0.090732,0.022995,52.922011,0.634571,0.0,1e-05,15055.0,100
730,8970240,606.8,-6.0871,0.255,25.9,0.206459,0.02326,52.925745,0.656971,0.0,1e-05,14283.0,100
740,9093120,615.4,-6.0778,0.244,26.0,0.078453,0.021636,52.929038,0.629948,0.0,1e-05,14322.0,100
750,9216000,623.6,-6.0558,0.2402,26.1,0.110716,0.01834,52.932492,0.650401,0.0,1e-05,14962.0,100
760,9338880,632.5,-5.9804,0.3403,25.3,0.081738,0.018986,52.936088,0.682686,0.0,1e-05,13835.0,100
770,9461760,640.7,-6.0285,0.2226,26.2,0.088953,0.017499,52.939734,0.578171,0.0,1e-05,15045.0,100
780,9584640,648.8,-6.0196,0.2168,26.5,0.107931,0.018007,52.943066,0.593416,0.0,1e-05,15056.0,100
790,9707520,657.0,-6.0171,0.2164,26.8,0.079181,0.016417,52.946542,0.585538,0.0,1e-05,15047.0,100
800,9830400,665.2,-6.0071,0.2161,26.7,0.078436,0.015867,52.950191,0.591467,0.0,1e-05,15024.0,100
810,9953280,674.1,-5.9289,0.3687,25.6,0.087202,0.017551,52.953842,0.597035,0.0,1e-05,13800.0,100
