iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
10,122880,10.9,-6.4144,0.55,31.7,0.311068,0.353428,52.53217,4.069808,7.787301,1e-05,11278.0,189
20,245760,20.4,-6.3821,0.5996,31.3,0.312934,0.223216,52.537067,3.965357,7.526524,1e-05,12907.0,189
30,368640,29.9,-6.3905,0.6068,31.4,0.332325,0.174716,52.541901,3.942538,7.438693,1e-05,12919.0,189
40,491520,39.4,-6.3413,0.5777,31.2,0.330421,0.129964,52.546699,3.732709,7.198697,1e-05,12983.0,189
50,614400,49.0,-6.3234,0.6175,31.3,0.364075,0.125335,52.551649,3.669627,6.644208,1e-05,12770.0,189
60,737280,59.7,-6.3021,0.7434,31.5,0.309444,0.105937,52.555489,3.230727,6.430664,1e-05,11553.0,189
70,860160,69.2,-6.4082,0.667,33.4,0.304101,0.09561,52.560147,3.219979,6.150924,1e-05,12906.0,189
80,983040,78.7,-6.4132,0.6609,33.8,0.336256,0.08818,52.564923,3.070737,6.202493,1e-05,12846.0,189
90,1105920,88.3,-6.423,0.6889,34.3,0.268681,0.08229,52.570639,2.995127,6.147467,1e-05,12855.0,189
100,1228800,97.9,-6.3847,0.6857,33.8,0.321789,0.074177,52.575774,2.661268,5.979032,1e-05,12792.0,189
110,1351680,108.4,-6.3058,0.7396,33.2,0.281144,0.070179,52.58025,2.67232,6.371919,1e-05,11696.0,189
120,1474560,118.2,-6.2343,0.6594,32.3,0.295483,0.062286,52.584274,2.711017,6.169695,1e-05,12562.0,189
130,1597440,127.9,-6.001,0.6492,29.6,0.250517,0.054978,52.588897,2.744333,5.991163,1e-05,12687.0,189
140,1720320,137.7,-5.6516,0.5157,25.8,0.259935,0.047164,52.593652,2.730797,6.144776,1e-05,12564.0,189
150,1843200,147.5,-5.3519,0.3671,22.8,0.276844,0.035957,52.598077,2.698471,5.935813,1e-05,12529.0,189
160,1966080,158.1,-5.219,0.3393,21.8,0.239912,0.032501,52.6028,2.560592,5.598581,1e-05,11605.0,189
170,2088960,167.9,-5.1272,0.2443,21.1,0.239693,0.028067,52.607985,2.431881,5.408305,1e-05,12444.0,189
180,2211840,177.9,-5.0788,0.2332,20.6,0.247169,0.027225,52.612777,2.314405,5.368752,1e-05,12312.0,189
190,2334720,187.8,-5.0565,0.2285,20.4,0.247788,0.024443,52.617036,2.173836,5.266661,1e-05,12477.0,189
200,2457600,197.6,-5.0472,0.234,20.3,0.230236,0.022714,52.621812,2.058908,5.214953,1e-05,12475.0,189
210,2580480,208.0,-5.05,0.2829,20.3,0.260555,0.021965,52.626237,2.049722,5.50252,1e-05,11836.0,189
220,2703360,217.8,-5.0281,0.2308,19.9,0.25329,0.02006,52.630233,1.826475,5.367525,1e-05,12476.0,189
230,2826240,227.7,-5.0017,0.2265,19.6,0.229564,0.018306,52.634459,1.771509,5.147545,1e-05,12513.0,189
240,2949120,237.6,-4.9924,0.2095,19.4,0.241369,0.018169,52.638796,1.656845,5.041291,1e-05,12319.0,189
250,3072000,247.4,-5.0009,0.2125,19.3,0.297242,0.016307,52.642535,1.58237,5.052588,1e-05,12534.0,189
260,3194880,257.7,-4.9784,0.2405,18.8,0.213499,0.014732,52.646613,1.412106,4.811401,1e-05,11987.0,189
270,3317760,267.5,-4.9903,0.2015,19.2,0.22355,0.013159,52.650259,1.513516,4.928298,1e-05,12465.0,189
280,3440640,277.4,-4.9621,0.1938,19.0,0.207018,0.011986,52.654484,1.331981,4.806669,1e-05,12458.0,189
290,3563520,287.3,-4.9536,0.1924,18.9,0.218505,0.011718,52.658105,1.235159,4.745869,1e-05,12462.0,189
300,3686400,297.2,-4.9606,0.1853,18.9,0.210485,0.011749,52.662027,1.342783,4.729635,1e-05,12352.0,189
310,3809280,307.4,-4.9288,0.2202,18.4,0.191789,0.010495,52.666157,0.992662,4.757374,1e-05,12065.0,189
320,3932160,317.2,-4.9401,0.1793,18.8,0.204346,0.009561,52.670554,0.991459,4.787969,1e-05,12510.0,189
330,4055040,327.1,-4.9502,0.1827,18.9,0.234265,0.009555,52.675123,1.082244,4.625306,1e-05,12445.0,189
340,4177920,336.9,-4.9559,0.1788,18.9,0.18941,0.009454,52.679289,0.977482,4.763288,1e-05,12550.0,189
350,4300800,346.8,-4.9511,0.177,18.9,0.185205,0.008411,52.683455,0.883376,4.553274,1e-05,12402.0,189
360,4423680,357.2,-4.9684,0.2306,19.3,0.171701,0.007855,52.687094,0.747587,4.496788,1e-05,11863.0,189
370,4546560,367.0,-4.9321,0.1651,18.7,0.212432,0.007739,52.691468,0.740851,4.423029,1e-05,12484.0,189
380,4669440,376.9,-4.9237,0.1589,18.6,0.174742,0.007231,52.695503,0.686717,4.37772,1e-05,12429.0,189
390,4792320,386.8,-4.907,0.1493,18.5,0.171318,0.006942,52.699347,0.679281,4.379347,1e-05,12442.0,189
400,4915200,396.6,-4.9031,0.1456,18.4,0.164253,0.006251,52.703135,0.658126,4.217771,1e-05,12467.0,189
410,5038080,406.8,-4.8898,0.1917,18.2,0.180041,0.006158,52.70668,0.650087,4.347374,1e-05,12015.0,189
420,5160960,416.7,-4.8898,0.1425,18.4,0.149747,0.005813,52.710374,0.556499,4.297256,1e-05,12411.0,189
430,5283840,426.6,-4.882,0.1426,18.3,0.151285,0.005127,52.713691,0.501947,4.271915,1e-05,12490.0,189
440,5406720,436.5,-4.87,0.1375,18.3,0.143522,0.005055,52.717372,0.464893,4.055449,1e-05,12428.0,189
450,5529600,446.3,-4.8621,0.1324,18.2,0.130891,0.005051,52.720738,0.412287,4.046249,1e-05,12477.0,189
460,5652480,456.4,-4.8849,0.191,18.7,0.135823,0.005386,52.723369,0.511112,3.970095,1e-05,12175.0,189
470,5775360,466.2,-4.858,0.132,18.1,0.120438,0.004524,52.726116,0.346101,4.070606,1e-05,12563.0,189
480,5898240,476.1,-4.8545,0.1294,18.1,0.113804,0.004533,52.729627,0.303558,4.068173,1e-05,12372.0,189
490,6021120,486.0,-4.8517,0.1277,18.1,0.109176,0.00509,52.732635,0.309646,3.972723,1e-05,12491.0,189
500,6144000,495.8,-4.8666,0.1267,18.2,0.11123,0.004913,52.736233,0.294001,3.956398,1e-05,12512.0,189
510,6266880,505.8,-4.9052,0.1755,18.7,0.122239,0.00622,52.739401,0.366462,4.078967,1e-05,12303.0,189
520,6389760,515.5,-4.8913,0.1328,18.2,0.102626,0.005094,52.743162,0.245191,4.001137,1e-05,12646.0,189
530,6512640,525.4,-4.9098,0.1369,18.2,0.084207,0.005504,52.746974,0.208265,4.049503,1e-05,12404.0,189
540,6635520,535.4,-4.9318,0.1364,18.3,0.08477,0.005552,52.751072,0.211442,4.06335,1e-05,12315.0,189
550,6758400,545.2,-4.9452,0.1355,18.3,0.079391,0.005707,52.754468,0.206882,4.023956,1e-05,12485.0,189
560,6881280,555.2,-4.9683,0.192,18.9,0.094171,0.005455,52.758084,0.227288,3.84719,1e-05,12333.0,189
570,7004160,564.9,-4.9507,0.1292,18.4,0.082049,0.005472,52.761112,0.193475,3.931352,1e-05,12612.0,189
580,7127040,574.8,-4.958,0.1273,18.5,0.065447,0.005026,52.763939,0.172547,3.884362,1e-05,12421.0,189
590,7249920,584.7,-4.9682,0.1349,18.6,0.069927,0.00468,52.766601,0.16133,3.798479,1e-05,12404.0,189
600,7372800,594.8,-4.9715,0.1303,18.7,0.068608,0.004346,52.768864,0.15435,3.87491,1e-05,12233.0,189
610,7495680,604.9,-4.9955,0.1976,19.1,0.053122,0.004459,52.771502,0.122775,3.913391,1e-05,12122.0,189
620,7618560,614.7,-4.9859,0.1313,18.8,0.044769,0.004519,52.773174,0.123821,3.97457,1e-05,12519.0,189
630,7741440,624.6,-4.9885,0.1363,18.9,0.05364,0.005099,52.775782,0.129802,3.929958,1e-05,12431.0,189
640,7864320,634.5,-4.9941,0.1316,18.9,0.060751,0.004487,52.77828,0.134721,3.860037,1e-05,12427.0,189
650,7987200,644.4,-4.9959,0.1317,18.9,0.044486,0.005071,52.779685,0.113848,3.827578,1e-05,12416.0,189
660,8110080,654.6,-5.0407,0.1993,19.7,0.041924,0.004885,52.781157,0.098817,3.872373,1e-05,12020.0,189
670,8232960,664.5,-5.0015,0.1424,18.9,0.035497,0.00482,52.78326,0.104444,3.680349,1e-05,12418.0,189
680,8355840,674.4,-5.0008,0.1317,18.8,0.038684,0.005241,52.785098,0.11025,3.706022,1e-05,12410.0,189
690,8478720,685.1,-4.9958,0.133,18.8,0.037688,0.005091,52.786132,0.111566,3.64668,1e-05,11538.0,189
