step,iteration,global_step,reward/mean,reward/std,perf/fps,perf/gpu_mem_mb,loss/policy,loss/value,loss/entropy,loss/aux,loss/approx_kl,train/lr
122880,10,122880,-10.35920318328973,1.6559847980096312,12717.112621993238,53,-0.033805496503191534,5.751748114824295,52.55970788002014,0.0,0.018765497705083865,2.6337448559670777e-05
245760,20,245760,-10.229318983127772,1.5515625892022011,15319.360434124375,53,-0.03497434192104265,2.719610095024109,52.6143057346344,0.0,0.01745592110840743,2.6337448559670777e-05
368640,30,368640,-10.16323546933229,1.5063059163028378,15444.25049146892,53,-0.03247672601719387,1.7904078140854836,52.66889667510986,0.0,0.018459074606233843,2.6337448559670777e-05
491520,40,491520,-10.02377747739299,1.5581507851746625,14977.80920758678,53,-0.03317802265519276,1.274007834494114,52.72550415992737,0.0,0.016688777773369103,2.6337448559670777e-05
614400,50,614400,-9.695691357775107,1.3900609133031299,14072.103328577432,53,-0.03203086368739605,1.0373421348631382,52.780675172805786,0.0,0.01714188336290591,2.6337448559670777e-05
614400,,,,,,,,,,,,,-8.659573041940037
737280,60,737280,-9.305530796333953,1.569121597721508,14144.445680880763,53,-0.03143951905076392,0.8568769507110119,52.833149671554565,0.0,0.017766520651111957,2.6337448559670777e-05,
860160,70,860160,-9.016105094708895,1.2159455391773422,15213.055401623293,53,-0.03408901809598319,0.6996061019599438,52.88787794113159,0.0,0.017352316048386367,2.6337448559670777e-05,
983040,80,983040,-8.768217701291945,1.1538160766147525,14984.410324075665,53,-0.03279612527694553,0.5528907105326653,52.93490123748779,0.0,0.017155635926490165,2.6337448559670777e-05,
1105920,90,1105920,-8.490090460360843,1.0191083215148256,14959.482120496325,53,-0.03138068995758658,0.42361665703356266,52.98878264427185,0.0,0.016427329988014532,2.6337448559670777e-05,
1228800,100,1228800,-8.27990990193612,1.0104702911853791,15051.799158407024,53,-0.031169028924807662,0.3930565658956766,53.03475022315979,0.0,0.016211148619794204,2.6337448559670777e-05,
1228800,,,,,,,,,,,,,-8.502379423693606
1351680,110,1351680,-8.038940545137864,1.052535532933669,13937.622351162287,53,-0.02973894618480699,0.33597564697265625,53.08988618850708,0.0,0.01637291967186709,2.6337448559670777e-05,
1474560,120,1474560,-7.885654716489035,0.9082679372642108,15182.855094894156,53,-0.03873375381808728,0.30906338840723035,53.13894519805908,0.0,0.01780796986911953,2.6337448559670777e-05,
1597440,130,1597440,-7.69157034921187,0.8334048925714311,15041.012183195904,53,-0.02579602610785514,0.2839535288512707,53.18590450286865,0.0,0.015768949900776565,2.6337448559670777e-05,
1720320,140,1720320,-7.5130910945750005,0.7843686544963402,15181.434711292217,53,-0.02820933557813987,0.20341789163649082,53.229083776474,0.0,0.01637806297953027,2.6337448559670777e-05,
1843200,150,1843200,-7.331788664160949,0.7204244244954537,14372.541897923948,53,-0.026898021198576316,0.1728598764166236,53.27856945991516,0.0,0.01537088092137536,2.6337448559670777e-05,
1843200,,,,,,,,,,,,,-8.201860589801141
1966080,160,1966080,-7.188684905279397,0.8717871697372547,13883.7794230478,53,-0.025216883475877694,0.14500427432358265,53.31666445732117,0.0,0.015913001449444835,2.6337448559670777e-05,
2088960,170,2088960,-7.024681506528401,0.5428309113341829,15198.567688342178,53,-0.024919053306803107,0.1040372340939939,53.35418677330017,0.0,0.01608496989998145,2.6337448559670777e-05,
2211840,180,2211840,-6.8815986263320195,0.44101893082296484,15208.848097153232,53,-0.023267589043825865,0.0881245038472116,53.390758991241455,0.0,0.01558690743413355,2.6337448559670777e-05,
2334720,190,2334720,-6.766851649245185,0.4339870068408656,15122.637499608654,53,-0.03151418245397508,0.074672532081604,53.44018688201904,0.0,0.01683502596337429,2.6337448559670777e-05,
2457600,200,2457600,-6.667170705679355,0.41218659643039257,15232.148563816745,53,-0.025013077814946882,0.06047932570800185,53.46876764297485,0.0,0.015677534565206833,2.6337448559670777e-05,
2457600,,,,,,,,,,,,,-7.568632276090857
2580480,210,2580480,-6.546631976627562,0.4984724611669806,13955.791526181403,53,-0.030453549465164542,0.04915823992341757,53.497956085205075,0.0,0.016462176302407084,2.6337448559670777e-05,
