iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
460,5652480,381.0,-4.9583,0.2288,15.8,-0.025682,0.0031,54.215211,0.011471,0.0,2.6337448559670777e-05,13790.0,53
470,5775360,389.2,-4.9145,0.1032,16.0,-0.023169,0.00287,54.176626,0.011605,0.0,2.6337448559670777e-05,15066.0,53
480,5898240,397.3,-4.8783,0.0994,16.0,-0.024861,0.002491,54.124968,0.011668,0.0,2.6337448559670777e-05,15104.0,53
490,6021120,405.5,-4.8464,0.096,16.0,-0.024199,0.002082,54.073399,0.011667,0.0,2.6337448559670777e-05,15023.0,53
500,6144000,413.6,-4.8142,0.0928,16.0,-0.022048,0.002017,54.025557,0.010622,0.0,2.6337448559670777e-05,15098.0,53
510,6266880,422.3,-4.7966,0.2013,15.8,-0.023338,0.002152,53.986173,0.010784,0.0,2.6337448559670777e-05,14153.0,53
520,6389760,430.4,-4.7698,0.0888,16.0,-0.022822,0.001992,53.926745,0.011868,0.0,2.6337448559670777e-05,15187.0,53
530,6512640,438.6,-4.7512,0.0876,16.0,-0.021845,0.001941,53.873467,0.010597,0.0,2.6337448559670777e-05,14926.0,53
540,6635520,446.7,-4.7306,0.0861,16.0,-0.02327,0.001847,53.815331,0.011304,0.0,2.6337448559670777e-05,15141.0,53
550,6758400,454.9,-4.7141,0.0829,16.0,-0.021316,0.00157,53.75517,0.01059,0.0,2.6337448559670777e-05,15138.0,53
560,6881280,463.5,-4.6968,0.1676,15.7,-0.021884,0.001618,53.705003,0.010932,0.0,2.6337448559670777e-05,14244.0,53
570,7004160,471.5,-4.6821,0.0809,16.0,-0.021207,0.001612,53.638835,0.009941,0.0,2.6337448559670777e-05,15240.0,53
580,7127040,479.6,-4.671,0.0822,16.0,-0.021831,0.00145,53.584027,0.010306,0.0,2.6337448559670777e-05,15197.0,53
590,7249920,487.7,-4.6579,0.0806,16.0,-0.020689,0.001533,53.520672,0.009567,0.0,2.6337448559670777e-05,15250.0,53
600,7372800,495.9,-4.6464,0.0797,16.0,-0.021617,0.001542,53.45338,0.009642,0.0,2.6337448559670777e-05,14977.0,53
610,7495680,504.5,-4.65,0.1934,16.1,-0.020227,0.001655,53.409914,0.009516,0.0,2.6337448559670777e-05,14213.0,53
620,7618560,512.6,-4.6221,0.0801,16.0,-0.021737,0.001519,53.356346,0.010996,0.0,2.6337448559670777e-05,15286.0,53
